instrument_name,strike,expiry_date,option_type,best_bid_price,best_ask_price,underlying_price,mark_iv,funding_rate,timestamp
BTC-27MAR26-60000-P,60000.0,2026-03-27 08:00:00+00:00,put,0.0022,0.0023,74368.96,,,2026-03-16 14:07:11.214769+00:00
BTC-27MAR26-62000-C,62000.0,2026-03-27 08:00:00+00:00,put,0.1675,0.1705,74368.96,,,2026-03-16 14:07:11.318497+00:00
BTC-27MAR26-62000-P,62000.0,2026-03-27 08:00:00+00:00,put,0.0029,0.0033,74371.36,,,2026-03-16 14:07:11.435420+00:00
BTC-27MAR26-64000-C,64000.0,2026-03-27 08:00:00+00:00,put,0.1415,0.1455,74368.62,,,2026-03-16 14:07:11.550309+00:00
BTC-27MAR26-64000-P,64000.0,2026-03-27 08:00:00+00:00,put,0.0043,0.0047,74368.62,,,2026-03-16 14:07:11.657371+00:00
BTC-27MAR26-65000-C,65000.0,2026-03-27 08:00:00+00:00,put,0.1295,0.133,74368.62,,,2026-03-16 14:07:11.777560+00:00
BTC-27MAR26-65000-P,65000.0,2026-03-27 08:00:00+00:00,put,0.005,0.006,74368.96,,,2026-03-16 14:07:11.900870+00:00
BTC-27MAR26-66000-C,66000.0,2026-03-27 08:00:00+00:00,put,0.117,0.1205,74368.62,,,2026-03-16 14:07:12.006549+00:00
BTC-27MAR26-66000-P,66000.0,2026-03-27 08:00:00+00:00,put,0.0065,0.007,74368.62,,,2026-03-16 14:07:12.104204+00:00
BTC-27MAR26-67000-C,67000.0,2026-03-27 08:00:00+00:00,put,0.1055,0.1085,74368.62,,,2026-03-16 14:07:12.213207+00:00
BTC-27MAR26-67000-P,67000.0,2026-03-27 08:00:00+00:00,put,0.008,0.0085,74368.62,,,2026-03-16 14:07:12.314652+00:00
BTC-27MAR26-68000-C,68000.0,2026-03-27 08:00:00+00:00,put,0.0945,0.097,74368.62,,,2026-03-16 14:07:12.414436+00:00
BTC-27MAR26-68000-P,68000.0,2026-03-27 08:00:00+00:00,put,0.0095,0.0105,74368.62,,,2026-03-16 14:07:12.508825+00:00
BTC-27MAR26-69000-C,69000.0,2026-03-27 08:00:00+00:00,put,0.083,0.0855,74362.47,,,2026-03-16 14:07:12.606306+00:00
BTC-27MAR26-69000-P,69000.0,2026-03-27 08:00:00+00:00,put,0.012,0.013,74362.47,,,2026-03-16 14:07:12.705491+00:00
BTC-27MAR26-70000-C,70000.0,2026-03-27 08:00:00+00:00,put,0.073,0.0745,74362.47,,,2026-03-16 14:07:12.835271+00:00
BTC-27MAR26-70000-P,70000.0,2026-03-27 08:00:00+00:00,put,0.0145,0.0155,74362.47,,,2026-03-16 14:07:12.949153+00:00
BTC-27MAR26-71000-C,71000.0,2026-03-27 08:00:00+00:00,put,0.0625,0.065,74362.47,,,2026-03-16 14:07:13.064628+00:00
BTC-27MAR26-71000-P,71000.0,2026-03-27 08:00:00+00:00,put,0.018,0.019,74362.47,,,2026-03-16 14:07:13.178206+00:00
BTC-27MAR26-72000-C,72000.0,2026-03-27 08:00:00+00:00,put,0.0535,0.0555,74368.62,,,2026-03-16 14:07:13.287705+00:00
BTC-27MAR26-72000-P,72000.0,2026-03-27 08:00:00+00:00,put,0.022,0.023,74362.47,,,2026-03-16 14:07:13.390580+00:00
BTC-27MAR26-73000-C,73000.0,2026-03-27 08:00:00+00:00,put,0.045,0.0465,74358.76,,,2026-03-16 14:07:13.495271+00:00
BTC-27MAR26-73000-P,73000.0,2026-03-27 08:00:00+00:00,put,0.027,0.028,74358.76,,,2026-03-16 14:07:13.603917+00:00
BTC-27MAR26-74000-C,74000.0,2026-03-27 08:00:00+00:00,put,0.0375,0.0385,74358.76,,,2026-03-16 14:07:13.726264+00:00
BTC-27MAR26-74000-P,74000.0,2026-03-27 08:00:00+00:00,put,0.033,0.0335,74358.76,,,2026-03-16 14:07:13.853569+00:00
BTC-27MAR26-75000-C,75000.0,2026-03-27 08:00:00+00:00,put,0.031,0.0315,74358.76,,,2026-03-16 14:07:13.961530+00:00
BTC-27MAR26-75000-P,75000.0,2026-03-27 08:00:00+00:00,put,0.0395,0.0405,74362.47,,,2026-03-16 14:07:14.072879+00:00
BTC-27MAR26-76000-C,76000.0,2026-03-27 08:00:00+00:00,put,0.025,0.0255,74358.76,,,2026-03-16 14:07:14.187075+00:00
BTC-27MAR26-76000-P,76000.0,2026-03-27 08:00:00+00:00,put,0.0465,0.048,74358.76,,,2026-03-16 14:07:14.276141+00:00
BTC-27MAR26-77000-C,77000.0,2026-03-27 08:00:00+00:00,put,0.0195,0.0205,74358.76,,,2026-03-16 14:07:14.402453+00:00
BTC-27MAR26-77000-P,77000.0,2026-03-27 08:00:00+00:00,put,0.055,0.0565,74358.83,,,2026-03-16 14:07:14.504110+00:00
BTC-27MAR26-78000-C,78000.0,2026-03-27 08:00:00+00:00,put,0.0155,0.016,74360.15,,,2026-03-16 14:07:14.606423+00:00
BTC-27MAR26-78000-P,78000.0,2026-03-27 08:00:00+00:00,put,0.064,0.066,74360.15,,,2026-03-16 14:07:14.715954+00:00
BTC-27MAR26-80000-C,80000.0,2026-03-27 08:00:00+00:00,put,0.009,0.0095,74360.15,,,2026-03-16 14:07:14.833562+00:00
BTC-27MAR26-80000-P,80000.0,2026-03-27 08:00:00+00:00,put,0.083,0.0875,74358.83,,,2026-03-16 14:07:14.947374+00:00
BTC-27MAR26-82000-C,82000.0,2026-03-27 08:00:00+00:00,put,0.005,0.0055,74360.15,,,2026-03-16 14:07:15.054725+00:00
BTC-27MAR26-82000-P,82000.0,2026-03-27 08:00:00+00:00,put,0.1055,0.1105,74360.15,,,2026-03-16 14:07:15.164339+00:00
BTC-27MAR26-84000-C,84000.0,2026-03-27 08:00:00+00:00,put,0.0029,0.0032,74360.15,,,2026-03-16 14:07:15.274288+00:00
BTC-27MAR26-84000-P,84000.0,2026-03-27 08:00:00+00:00,put,0.13,0.1355,74360.15,,,2026-03-16 14:07:15.397052+00:00
BTC-27MAR26-85000-C,85000.0,2026-03-27 08:00:00+00:00,put,0.0022,0.0024,74360.15,,,2026-03-16 14:07:15.500340+00:00
BTC-27MAR26-85000-P,85000.0,2026-03-27 08:00:00+00:00,put,0.143,0.148,74361.06,,,2026-03-16 14:07:15.605384+00:00
BTC-27MAR26-86000-C,86000.0,2026-03-27 08:00:00+00:00,put,0.0017,0.0019,74361.06,,,2026-03-16 14:07:15.705841+00:00
BTC-27MAR26-86000-P,86000.0,2026-03-27 08:00:00+00:00,put,0.1555,0.161,74361.06,,,2026-03-16 14:07:15.820324+00:00
BTC-27MAR26-88000-C,88000.0,2026-03-27 08:00:00+00:00,put,0.0011,0.0013,74360.15,,,2026-03-16 14:07:15.892586+00:00
BTC-27MAR26-88000-P,88000.0,2026-03-27 08:00:00+00:00,put,0.182,0.1875,74361.06,,,2026-03-16 14:07:15.969849+00:00
BTC-27MAR26-90000-C,90000.0,2026-03-27 08:00:00+00:00,put,0.0007,0.0009,74361.06,,,2026-03-16 14:07:16.046011+00:00
BTC-27MAR26-90000-P,90000.0,2026-03-27 08:00:00+00:00,put,0.2075,0.214,74361.06,,,2026-03-16 14:07:16.116825+00:00
BTC-27MAR26-92000-C,92000.0,2026-03-27 08:00:00+00:00,put,0.0005,0.0008,74360.15,,,2026-03-16 14:07:16.187227+00:00
BTC-27MAR26-92000-P,92000.0,2026-03-27 08:00:00+00:00,put,0.235,0.241,74361.06,,,2026-03-16 14:07:16.261452+00:00
BTC-27MAR26-94000-C,94000.0,2026-03-27 08:00:00+00:00,put,0.0004,0.0006,74361.06,,,2026-03-16 14:07:16.336152+00:00
BTC-27MAR26-94000-P,94000.0,2026-03-27 08:00:00+00:00,put,0.2615,0.268,74361.06,,,2026-03-16 14:07:16.409276+00:00
BTC-27MAR26-95000-C,95000.0,2026-03-27 08:00:00+00:00,put,0.0004,0.0006,74361.39,,,2026-03-16 14:07:16.499609+00:00
BTC-27MAR26-95000-P,95000.0,2026-03-27 08:00:00+00:00,put,0.275,0.2815,74361.11,,,2026-03-16 14:07:16.574240+00:00
BTC-27MAR26-96000-C,96000.0,2026-03-27 08:00:00+00:00,put,0.0003,0.0005,74361.39,,,2026-03-16 14:07:16.648874+00:00
BTC-27MAR26-96000-P,96000.0,2026-03-27 08:00:00+00:00,put,0.2885,0.295,74361.39,,,2026-03-16 14:07:16.719953+00:00
BTC-27MAR26-98000-C,98000.0,2026-03-27 08:00:00+00:00,put,0.0003,0.0005,74361.39,,,2026-03-16 14:07:16.789412+00:00
BTC-27MAR26-98000-P,98000.0,2026-03-27 08:00:00+00:00,put,0.3155,0.322,74361.11,,,2026-03-16 14:07:16.875891+00:00
BTC-27MAR26-100000-C,100000.0,2026-03-27 08:00:00+00:00,put,0.0002,0.0004,74361.11,,,2026-03-16 14:07:16.946657+00:00
BTC-27MAR26-100000-P,100000.0,2026-03-27 08:00:00+00:00,put,0.342,0.349,74361.11,,,2026-03-16 14:07:17.020504+00:00
BTC-27MAR26-102000-C,102000.0,2026-03-27 08:00:00+00:00,put,0.0002,0.0004,74361.39,,,2026-03-16 14:07:17.095116+00:00
BTC-27MAR26-102000-P,102000.0,2026-03-27 08:00:00+00:00,put,0.3685,0.3785,74361.39,,,2026-03-16 14:07:17.181289+00:00
BTC-27MAR26-104000-C,104000.0,2026-03-27 08:00:00+00:00,put,0.0002,0.0003,74361.11,,,2026-03-16 14:07:17.252297+00:00
BTC-27MAR26-104000-P,104000.0,2026-03-27 08:00:00+00:00,put,0.3955,0.4315,74361.39,,,2026-03-16 14:07:17.322385+00:00
BTC-27MAR26-105000-C,105000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74361.39,,,2026-03-16 14:07:17.396785+00:00
BTC-27MAR26-105000-P,105000.0,2026-03-27 08:00:00+00:00,put,0.409,0.416,74361.39,,,2026-03-16 14:07:17.469122+00:00
BTC-27MAR26-106000-C,106000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74361.39,,,2026-03-16 14:07:17.542955+00:00
BTC-27MAR26-106000-P,106000.0,2026-03-27 08:00:00+00:00,put,0.422,0.451,74358.27,,,2026-03-16 14:07:17.622764+00:00
BTC-27MAR26-108000-C,108000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74358.27,,,2026-03-16 14:07:17.702029+00:00
BTC-27MAR26-108000-P,108000.0,2026-03-27 08:00:00+00:00,put,0.449,0.4605,74358.27,,,2026-03-16 14:07:17.773168+00:00
BTC-27MAR26-110000-C,110000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74358.27,,,2026-03-16 14:07:17.859257+00:00
BTC-27MAR26-110000-P,110000.0,2026-03-27 08:00:00+00:00,put,0.476,0.4835,74358.27,,,2026-03-16 14:07:17.930171+00:00
BTC-27MAR26-112000-C,112000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74361.39,,,2026-03-16 14:07:18.002862+00:00
BTC-27MAR26-112000-P,112000.0,2026-03-27 08:00:00+00:00,put,0.503,0.5105,74361.39,,,2026-03-16 14:07:18.075926+00:00
BTC-27MAR26-114000-C,114000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0002,74358.27,,,2026-03-16 14:07:18.151481+00:00
BTC-27MAR26-114000-P,114000.0,2026-03-27 08:00:00+00:00,put,0.5295,0.572,74358.27,,,2026-03-16 14:07:18.226300+00:00
BTC-27MAR26-115000-C,115000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0002,74358.27,,,2026-03-16 14:07:18.303216+00:00
BTC-27MAR26-115000-P,115000.0,2026-03-27 08:00:00+00:00,put,0.543,0.551,74358.27,,,2026-03-16 14:07:18.383673+00:00
BTC-27MAR26-120000-C,120000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0002,74358.27,,,2026-03-16 14:07:18.469786+00:00
BTC-27MAR26-120000-P,120000.0,2026-03-27 08:00:00+00:00,put,0.61,0.6185,74358.92,,,2026-03-16 14:07:18.559521+00:00
BTC-27MAR26-125000-P,125000.0,2026-03-27 08:00:00+00:00,put,0.6775,0.686,74358.92,,,2026-03-16 14:07:18.704058+00:00
BTC-27MAR26-130000-P,130000.0,2026-03-27 08:00:00+00:00,put,0.7445,0.7535,74358.27,,,2026-03-16 14:07:18.858075+00:00
BTC-27MAR26-135000-P,135000.0,2026-03-27 08:00:00+00:00,put,0.8115,0.8205,74358.27,,,2026-03-16 14:07:19.000928+00:00
BTC-27MAR26-140000-P,140000.0,2026-03-27 08:00:00+00:00,put,0.8775,0.9015,74358.92,,,2026-03-16 14:07:19.155336+00:00
BTC-27MAR26-145000-P,145000.0,2026-03-27 08:00:00+00:00,put,0.944,1.034,74358.27,,,2026-03-16 14:07:19.316174+00:00
BTC-27MAR26-150000-P,150000.0,2026-03-27 08:00:00+00:00,put,0.9425,1.1045,74358.92,,,2026-03-16 14:07:19.470685+00:00
BTC-27MAR26-155000-P,155000.0,2026-03-27 08:00:00+00:00,put,1.007,1.175,74352.68,,,2026-03-16 14:07:19.622250+00:00
BTC-27MAR26-160000-P,160000.0,2026-03-27 08:00:00+00:00,put,1.147,1.158,74358.92,,,2026-03-16 14:07:19.765443+00:00
BTC-27MAR26-170000-P,170000.0,2026-03-27 08:00:00+00:00,put,1.281,1.293,74352.68,,,2026-03-16 14:07:19.926657+00:00
BTC-27MAR26-180000-P,180000.0,2026-03-27 08:00:00+00:00,put,1.3305,1.5245,74352.68,,,2026-03-16 14:07:20.080958+00:00
BTC-27MAR26-190000-P,190000.0,2026-03-27 08:00:00+00:00,put,1.46,1.665,74352.68,,,2026-03-16 14:07:20.241976+00:00
BTC-27MAR26-200000-P,200000.0,2026-03-27 08:00:00+00:00,put,1.59,1.8055,74352.68,,,2026-03-16 14:07:20.406093+00:00
BTC-27MAR26-210000-P,210000.0,2026-03-27 08:00:00+00:00,put,1.719,1.945,74352.94,,,2026-03-16 14:07:20.563262+00:00
BTC-27MAR26-220000-P,220000.0,2026-03-27 08:00:00+00:00,put,1.849,2.086,74354.32,,,2026-03-16 14:07:20.722988+00:00
BTC-27MAR26-230000-P,230000.0,2026-03-27 08:00:00+00:00,put,1.978,2.2255,74352.94,,,2026-03-16 14:07:20.872631+00:00
BTC-27MAR26-240000-P,240000.0,2026-03-27 08:00:00+00:00,put,2.108,2.3665,74354.32,,,2026-03-16 14:07:21.020556+00:00
BTC-27MAR26-260000-P,260000.0,2026-03-27 08:00:00+00:00,put,2.367,2.647,74354.32,,,2026-03-16 14:07:21.164601+00:00
BTC-27MAR26-280000-P,280000.0,2026-03-27 08:00:00+00:00,put,2.625,2.9275,74354.32,,,2026-03-16 14:07:21.324352+00:00
BTC-27MAR26-300000-P,300000.0,2026-03-27 08:00:00+00:00,put,3.025,3.0475,74363.2,,,2026-03-16 14:07:21.486384+00:00
BTC-27MAR26-320000-P,320000.0,2026-03-27 08:00:00+00:00,put,3.293,3.3175,74354.32,,,2026-03-16 14:07:21.645361+00:00
BTC-27MAR26-340000-P,340000.0,2026-03-27 08:00:00+00:00,put,3.557,3.5875,74363.2,,,2026-03-16 14:07:21.807886+00:00
BTC-3APR26-60000-C,60000.0,2026-04-03 08:00:00+00:00,put,0.1955,0.1995,74376.7125,,,2026-03-16 14:07:21.884974+00:00
BTC-3APR26-60000-P,60000.0,2026-04-03 08:00:00+00:00,put,0.0043,0.0046,74387.235,,,2026-03-16 14:07:21.970369+00:00
BTC-3APR26-64000-C,64000.0,2026-04-03 08:00:00+00:00,put,0.1455,0.1495,74378.4175,,,2026-03-16 14:07:22.065354+00:00
BTC-3APR26-64000-P,64000.0,2026-04-03 08:00:00+00:00,put,0.008,0.0085,74387.235,,,2026-03-16 14:07:22.157170+00:00
BTC-3APR26-65000-C,65000.0,2026-04-03 08:00:00+00:00,put,0.134,0.1375,74378.4175,,,2026-03-16 14:07:22.239661+00:00
BTC-3APR26-65000-P,65000.0,2026-04-03 08:00:00+00:00,put,0.0095,0.01,74387.235,,,2026-03-16 14:07:22.313915+00:00
BTC-3APR26-66000-C,66000.0,2026-04-03 08:00:00+00:00,put,0.122,0.126,74378.4175,,,2026-03-16 14:07:22.393065+00:00
BTC-3APR26-66000-P,66000.0,2026-04-03 08:00:00+00:00,put,0.011,0.012,74378.4175,,,2026-03-16 14:07:22.468217+00:00
BTC-3APR26-67000-C,67000.0,2026-04-03 08:00:00+00:00,put,0.111,0.1145,74376.7125,,,2026-03-16 14:07:22.547593+00:00
BTC-3APR26-67000-P,67000.0,2026-04-03 08:00:00+00:00,put,0.013,0.014,74378.4175,,,2026-03-16 14:07:22.623481+00:00
BTC-3APR26-68000-C,68000.0,2026-04-03 08:00:00+00:00,put,0.099,0.104,74376.7125,,,2026-03-16 14:07:22.750386+00:00
BTC-3APR26-68000-P,68000.0,2026-04-03 08:00:00+00:00,put,0.0155,0.0165,74376.7125,,,2026-03-16 14:07:22.838703+00:00
BTC-3APR26-69000-C,69000.0,2026-04-03 08:00:00+00:00,put,0.089,0.0925,74387.235,,,2026-03-16 14:07:22.920455+00:00
BTC-3APR26-69000-P,69000.0,2026-04-03 08:00:00+00:00,put,0.0185,0.0195,74378.4175,,,2026-03-16 14:07:22.997533+00:00
BTC-3APR26-70000-C,70000.0,2026-04-03 08:00:00+00:00,put,0.0805,0.0825,74376.7125,,,2026-03-16 14:07:23.071708+00:00
BTC-3APR26-70000-P,70000.0,2026-04-03 08:00:00+00:00,put,0.022,0.023,74387.235,,,2026-03-16 14:07:23.148629+00:00
BTC-3APR26-71000-C,71000.0,2026-04-03 08:00:00+00:00,put,0.0715,0.073,74378.4175,,,2026-03-16 14:07:23.222315+00:00
BTC-3APR26-71000-P,71000.0,2026-04-03 08:00:00+00:00,put,0.026,0.027,74387.235,,,2026-03-16 14:07:23.306659+00:00
BTC-3APR26-72000-C,72000.0,2026-04-03 08:00:00+00:00,put,0.0625,0.0635,74387.235,,,2026-03-16 14:07:23.388176+00:00
BTC-3APR26-72000-P,72000.0,2026-04-03 08:00:00+00:00,put,0.0305,0.0315,74378.4175,,,2026-03-16 14:07:23.465501+00:00
BTC-3APR26-73000-C,73000.0,2026-04-03 08:00:00+00:00,put,0.054,0.0555,74387.235,,,2026-03-16 14:07:23.557482+00:00
BTC-3APR26-73000-P,73000.0,2026-04-03 08:00:00+00:00,put,0.036,0.0365,74387.235,,,2026-03-16 14:07:23.632670+00:00
BTC-3APR26-74000-C,74000.0,2026-04-03 08:00:00+00:00,put,0.0465,0.0475,74387.235,,,2026-03-16 14:07:23.709435+00:00
BTC-3APR26-74000-P,74000.0,2026-04-03 08:00:00+00:00,put,0.0415,0.0425,74387.235,,,2026-03-16 14:07:23.791124+00:00
BTC-3APR26-75000-C,75000.0,2026-04-03 08:00:00+00:00,put,0.04,0.041,74387.235,,,2026-03-16 14:07:23.871438+00:00
BTC-3APR26-75000-P,75000.0,2026-04-03 08:00:00+00:00,put,0.048,0.0495,74386.7525,,,2026-03-16 14:07:23.946242+00:00
BTC-3APR26-76000-C,76000.0,2026-04-03 08:00:00+00:00,put,0.0335,0.0345,74386.7525,,,2026-03-16 14:07:24.046537+00:00
BTC-3APR26-76000-P,76000.0,2026-04-03 08:00:00+00:00,put,0.0555,0.0565,74386.7525,,,2026-03-16 14:07:24.145997+00:00
BTC-3APR26-77000-C,77000.0,2026-04-03 08:00:00+00:00,put,0.028,0.029,74386.7525,,,2026-03-16 14:07:24.258141+00:00
BTC-3APR26-77000-P,77000.0,2026-04-03 08:00:00+00:00,put,0.0625,0.0655,74386.845,,,2026-03-16 14:07:24.398628+00:00
BTC-3APR26-78000-C,78000.0,2026-04-03 08:00:00+00:00,put,0.023,0.024,74386.7525,,,2026-03-16 14:07:24.470360+00:00
BTC-3APR26-78000-P,78000.0,2026-04-03 08:00:00+00:00,put,0.0715,0.0735,74386.845,,,2026-03-16 14:07:24.547683+00:00
BTC-3APR26-80000-C,80000.0,2026-04-03 08:00:00+00:00,put,0.0155,0.0165,74386.7525,,,2026-03-16 14:07:24.620957+00:00
BTC-3APR26-80000-P,80000.0,2026-04-03 08:00:00+00:00,put,0.0905,0.0935,74386.845,,,2026-03-16 14:07:24.697673+00:00
BTC-3APR26-85000-C,85000.0,2026-04-03 08:00:00+00:00,put,0.005,0.006,74386.845,,,2026-03-16 14:07:24.774591+00:00
BTC-3APR26-85000-P,85000.0,2026-04-03 08:00:00+00:00,put,0.146,0.1535,74386.845,,,2026-03-16 14:07:24.850955+00:00
BTC-24APR26-40000-C,40000.0,2026-04-24 08:00:00+00:00,put,0.4625,0.465,74458.31,,,2026-03-16 14:07:24.921953+00:00
BTC-24APR26-40000-P,40000.0,2026-04-24 08:00:00+00:00,put,0.0009,0.0012,74455.67,,,2026-03-16 14:07:24.998621+00:00
BTC-24APR26-45000-C,45000.0,2026-04-24 08:00:00+00:00,put,0.3955,0.3995,74455.67,,,2026-03-16 14:07:25.085888+00:00
BTC-24APR26-45000-P,45000.0,2026-04-24 08:00:00+00:00,put,0.0019,0.0022,74455.67,,,2026-03-16 14:07:25.162597+00:00
BTC-24APR26-50000-C,50000.0,2026-04-24 08:00:00+00:00,put,0.329,0.3405,74455.67,,,2026-03-16 14:07:25.231921+00:00
BTC-24APR26-50000-P,50000.0,2026-04-24 08:00:00+00:00,put,0.0034,0.0036,74455.67,,,2026-03-16 14:07:25.304276+00:00
BTC-24APR26-52000-C,52000.0,2026-04-24 08:00:00+00:00,put,0.303,0.308,74455.67,,,2026-03-16 14:07:25.386886+00:00
BTC-24APR26-52000-P,52000.0,2026-04-24 08:00:00+00:00,put,0.0043,0.0046,74458.44,,,2026-03-16 14:07:25.464217+00:00
BTC-24APR26-54000-C,54000.0,2026-04-24 08:00:00+00:00,put,0.277,0.282,74458.44,,,2026-03-16 14:07:25.541228+00:00
BTC-24APR26-54000-P,54000.0,2026-04-24 08:00:00+00:00,put,0.0055,0.006,74455.67,,,2026-03-16 14:07:25.611112+00:00
BTC-24APR26-55000-C,55000.0,2026-04-24 08:00:00+00:00,put,0.265,0.269,74455.67,,,2026-03-16 14:07:25.684352+00:00
BTC-24APR26-55000-P,55000.0,2026-04-24 08:00:00+00:00,put,0.0065,0.007,74455.67,,,2026-03-16 14:07:25.773755+00:00
BTC-24APR26-56000-C,56000.0,2026-04-24 08:00:00+00:00,put,0.2535,0.2565,74455.67,,,2026-03-16 14:07:25.850879+00:00
BTC-24APR26-56000-P,56000.0,2026-04-24 08:00:00+00:00,put,0.007,0.0075,74458.44,,,2026-03-16 14:07:25.929094+00:00
BTC-24APR26-57000-C,57000.0,2026-04-24 08:00:00+00:00,put,0.2405,0.244,74455.76,,,2026-03-16 14:07:26.003337+00:00
BTC-24APR26-57000-P,57000.0,2026-04-24 08:00:00+00:00,put,0.008,0.0085,74455.76,,,2026-03-16 14:07:26.072741+00:00
BTC-24APR26-58000-C,58000.0,2026-04-24 08:00:00+00:00,put,0.2285,0.232,74455.76,,,2026-03-16 14:07:26.145927+00:00
BTC-24APR26-58000-P,58000.0,2026-04-24 08:00:00+00:00,put,0.009,0.0095,74445.66,,,2026-03-16 14:07:26.223079+00:00
BTC-24APR26-59000-C,59000.0,2026-04-24 08:00:00+00:00,put,0.216,0.2195,74455.76,,,2026-03-16 14:07:26.302125+00:00
BTC-24APR26-59000-P,59000.0,2026-04-24 08:00:00+00:00,put,0.01,0.011,74445.66,,,2026-03-16 14:07:26.380348+00:00
BTC-24APR26-60000-C,60000.0,2026-04-24 08:00:00+00:00,put,0.2035,0.2075,74445.66,,,2026-03-16 14:07:26.467718+00:00
BTC-24APR26-60000-P,60000.0,2026-04-24 08:00:00+00:00,put,0.0115,0.0125,74455.76,,,2026-03-16 14:07:26.541042+00:00
BTC-24APR26-61000-C,61000.0,2026-04-24 08:00:00+00:00,put,0.191,0.1955,74445.66,,,2026-03-16 14:07:26.615612+00:00
