instrument_name,strike,expiry_date,option_type,bid,ask,underlying_price,implied_volatility,funding_rate,timestamp
BTC-24APR26-67000-C,67000.0,1777017600000,put,0.1175,0.12,0.0,,0.0,2026-03-16T10:45:25.553449+00:00
BTC-24APR26-67000-P,67000.0,1777017600000,put,0.0315,0.032,0.0,,0.0,2026-03-16T10:45:25.598209+00:00
BTC-24APR26-68000-C,68000.0,1777017600000,put,0.1075,0.1105,0.0,,0.0,2026-03-16T10:45:25.644428+00:00
BTC-24APR26-68000-P,68000.0,1777017600000,put,0.0355,0.0365,0.0,,0.0,2026-03-16T10:45:25.690481+00:00
BTC-24APR26-69000-P,69000.0,1777017600000,put,0.04,0.041,0.0,,0.0,2026-03-16T10:45:25.764555+00:00
BTC-24APR26-70000-P,70000.0,1777017600000,put,0.0445,0.0455,0.0,,0.0,2026-03-16T10:45:25.839061+00:00
BTC-24APR26-71000-P,71000.0,1777017600000,put,0.05,0.051,0.0,,0.0,2026-03-16T10:45:25.906156+00:00
BTC-24APR26-72000-C,72000.0,1777017600000,put,0.0745,0.0755,0.0,,0.0,2026-03-16T10:45:25.953206+00:00
BTC-24APR26-72000-P,72000.0,1777017600000,put,0.056,0.057,0.0,,0.0,2026-03-16T10:45:25.998650+00:00
BTC-24APR26-73000-C,73000.0,1777017600000,put,0.067,0.0685,0.0,,0.0,2026-03-16T10:45:26.043571+00:00
BTC-24APR26-73000-P,73000.0,1777017600000,put,0.062,0.063,0.0,,0.0,2026-03-16T10:45:26.088467+00:00
BTC-24APR26-74000-P,74000.0,1777017600000,put,0.069,0.07,0.0,,0.0,2026-03-16T10:45:26.161173+00:00
BTC-24APR26-75000-C,75000.0,1777017600000,put,0.054,0.055,0.0,,0.0,2026-03-16T10:45:26.205980+00:00
BTC-24APR26-75000-P,75000.0,1777017600000,put,0.076,0.0775,0.0,,0.0,2026-03-16T10:45:26.252062+00:00
BTC-24APR26-76000-C,76000.0,1777017600000,put,0.0485,0.049,0.0,,0.0,2026-03-16T10:45:26.296086+00:00
BTC-24APR26-76000-P,76000.0,1777017600000,put,0.084,0.085,0.0,,0.0,2026-03-16T10:45:26.341710+00:00
BTC-24APR26-77000-P,77000.0,1777017600000,put,0.092,0.0935,0.0,,0.0,2026-03-16T10:45:26.409441+00:00
BTC-24APR26-78000-C,78000.0,1777017600000,put,0.038,0.039,0.0,,0.0,2026-03-16T10:45:26.456121+00:00
BTC-24APR26-78000-P,78000.0,1777017600000,put,0.0995,0.1025,0.0,,0.0,2026-03-16T10:45:26.501260+00:00
BTC-24APR26-79000-C,79000.0,1777017600000,put,0.0335,0.0345,0.0,,0.0,2026-03-16T10:45:26.546567+00:00
BTC-24APR26-79000-P,79000.0,1777017600000,put,0.1085,0.112,0.0,,0.0,2026-03-16T10:45:26.592130+00:00
BTC-24APR26-80000-C,80000.0,1777017600000,put,0.0295,0.0305,0.0,,0.0,2026-03-16T10:45:26.639400+00:00
BTC-24APR26-81000-C,81000.0,1777017600000,put,0.026,0.0265,0.0,,0.0,2026-03-16T10:45:26.710072+00:00
BTC-24APR26-81000-P,81000.0,1777017600000,put,0.1285,0.1315,0.0,,0.0,2026-03-16T10:45:26.758777+00:00
BTC-24APR26-82000-C,82000.0,1777017600000,put,0.0225,0.0235,0.0,,0.0,2026-03-16T10:45:26.805631+00:00
BTC-24APR26-82000-P,82000.0,1777017600000,put,0.138,0.142,0.0,,0.0,2026-03-16T10:45:26.849428+00:00
BTC-24APR26-83000-C,83000.0,1777017600000,put,0.0195,0.0205,0.0,,0.0,2026-03-16T10:45:26.892717+00:00
BTC-24APR26-83000-P,83000.0,1777017600000,put,0.1485,0.155,0.0,,0.0,2026-03-16T10:45:26.938338+00:00
BTC-24APR26-84000-P,84000.0,1777017600000,put,0.1595,0.165,0.0,,0.0,2026-03-16T10:45:27.004770+00:00
BTC-24APR26-85000-C,85000.0,1777017600000,put,0.0145,0.0155,0.0,,0.0,2026-03-16T10:45:27.048998+00:00
BTC-24APR26-85000-P,85000.0,1777017600000,put,0.149,0.1775,0.0,,0.0,2026-03-16T10:45:27.094522+00:00
BTC-24APR26-86000-C,86000.0,1777017600000,put,0.0125,0.0135,0.0,,0.0,2026-03-16T10:45:27.139465+00:00
BTC-24APR26-88000-C,88000.0,1777017600000,put,0.0095,0.0105,0.0,,0.0,2026-03-16T10:45:27.204194+00:00
BTC-24APR26-88000-P,88000.0,1777017600000,put,0.206,0.2125,0.0,,0.0,2026-03-16T10:45:27.249564+00:00
BTC-24APR26-90000-C,90000.0,1777017600000,put,0.007,0.008,0.0,,0.0,2026-03-16T10:45:27.293641+00:00
BTC-24APR26-90000-P,90000.0,1777017600000,put,0.231,0.2375,0.0,,0.0,2026-03-16T10:45:27.338324+00:00
