instrument_name,strike,expiry_date,option_type,best_bid_price,best_ask_price,underlying_price,mark_iv,funding_rate,timestamp
BTC-27MAR26-55000-C,55000.0,2026-03-27 08:00:00+00:00,put,0.259,0.262,74246.51,,,2026-03-16 14:04:53.959053+00:00
BTC-27MAR26-55000-P,55000.0,2026-03-27 08:00:00+00:00,put,0.0008,0.001,74245.56,,,2026-03-16 14:04:54.033322+00:00
BTC-27MAR26-56000-C,56000.0,2026-03-27 08:00:00+00:00,put,0.245,0.249,74245.56,,,2026-03-16 14:04:54.105544+00:00
BTC-27MAR26-56000-P,56000.0,2026-03-27 08:00:00+00:00,put,0.0009,0.0012,74245.56,,,2026-03-16 14:04:54.175860+00:00
BTC-27MAR26-57000-C,57000.0,2026-03-27 08:00:00+00:00,put,0.232,0.2355,74245.8,,,2026-03-16 14:04:54.244160+00:00
BTC-27MAR26-57000-P,57000.0,2026-03-27 08:00:00+00:00,put,0.0011,0.0014,74245.8,,,2026-03-16 14:04:54.317487+00:00
BTC-27MAR26-58000-C,58000.0,2026-03-27 08:00:00+00:00,put,0.2185,0.2225,74245.8,,,2026-03-16 14:04:54.396365+00:00
BTC-27MAR26-58000-P,58000.0,2026-03-27 08:00:00+00:00,put,0.0014,0.0017,74245.8,,,2026-03-16 14:04:54.473016+00:00
BTC-27MAR26-59000-C,59000.0,2026-03-27 08:00:00+00:00,put,0.205,0.2095,74245.8,,,2026-03-16 14:04:54.560095+00:00
BTC-27MAR26-59000-P,59000.0,2026-03-27 08:00:00+00:00,put,0.0017,0.0019,74245.8,,,2026-03-16 14:04:54.642362+00:00
BTC-27MAR26-60000-C,60000.0,2026-03-27 08:00:00+00:00,put,0.193,0.196,74245.8,,,2026-03-16 14:04:54.714806+00:00
BTC-27MAR26-60000-P,60000.0,2026-03-27 08:00:00+00:00,put,0.0022,0.0023,74245.8,,,2026-03-16 14:04:54.787406+00:00
BTC-27MAR26-62000-C,62000.0,2026-03-27 08:00:00+00:00,put,0.167,0.1705,74245.8,,,2026-03-16 14:04:54.861509+00:00
BTC-27MAR26-62000-P,62000.0,2026-03-27 08:00:00+00:00,put,0.003,0.0033,74245.8,,,2026-03-16 14:04:54.939236+00:00
BTC-27MAR26-64000-C,64000.0,2026-03-27 08:00:00+00:00,put,0.141,0.1445,74245.8,,,2026-03-16 14:04:55.038271+00:00
BTC-27MAR26-64000-P,64000.0,2026-03-27 08:00:00+00:00,put,0.0044,0.0047,74281.2,,,2026-03-16 14:04:55.116533+00:00
BTC-27MAR26-65000-C,65000.0,2026-03-27 08:00:00+00:00,put,0.129,0.132,74281.2,,,2026-03-16 14:04:55.197906+00:00
BTC-27MAR26-65000-P,65000.0,2026-03-27 08:00:00+00:00,put,0.0055,0.006,74281.2,,,2026-03-16 14:04:55.285189+00:00
BTC-27MAR26-66000-C,66000.0,2026-03-27 08:00:00+00:00,put,0.1165,0.12,74281.2,,,2026-03-16 14:04:55.368230+00:00
BTC-27MAR26-66000-P,66000.0,2026-03-27 08:00:00+00:00,put,0.0065,0.007,74281.2,,,2026-03-16 14:04:55.449735+00:00
BTC-27MAR26-67000-C,67000.0,2026-03-27 08:00:00+00:00,put,0.1045,0.108,74281.2,,,2026-03-16 14:04:55.530803+00:00
BTC-27MAR26-67000-P,67000.0,2026-03-27 08:00:00+00:00,put,0.008,0.009,74281.2,,,2026-03-16 14:04:55.603255+00:00
BTC-27MAR26-68000-C,68000.0,2026-03-27 08:00:00+00:00,put,0.0935,0.096,74281.2,,,2026-03-16 14:04:55.676649+00:00
BTC-27MAR26-68000-P,68000.0,2026-03-27 08:00:00+00:00,put,0.01,0.0105,74281.2,,,2026-03-16 14:04:55.750728+00:00
BTC-27MAR26-69000-C,69000.0,2026-03-27 08:00:00+00:00,put,0.0825,0.085,74281.2,,,2026-03-16 14:04:55.822042+00:00
BTC-27MAR26-69000-P,69000.0,2026-03-27 08:00:00+00:00,put,0.012,0.013,74281.2,,,2026-03-16 14:04:55.900521+00:00
BTC-27MAR26-70000-C,70000.0,2026-03-27 08:00:00+00:00,put,0.072,0.074,74281.2,,,2026-03-16 14:04:55.989614+00:00
BTC-27MAR26-70000-P,70000.0,2026-03-27 08:00:00+00:00,put,0.015,0.016,74295.26,,,2026-03-16 14:04:56.067836+00:00
BTC-27MAR26-71000-C,71000.0,2026-03-27 08:00:00+00:00,put,0.062,0.064,74295.26,,,2026-03-16 14:04:56.152833+00:00
BTC-27MAR26-71000-P,71000.0,2026-03-27 08:00:00+00:00,put,0.0185,0.0195,74295.26,,,2026-03-16 14:04:56.229368+00:00
BTC-27MAR26-72000-C,72000.0,2026-03-27 08:00:00+00:00,put,0.053,0.0545,74281.69,,,2026-03-16 14:04:56.306142+00:00
BTC-27MAR26-72000-P,72000.0,2026-03-27 08:00:00+00:00,put,0.0225,0.0235,74295.26,,,2026-03-16 14:04:56.392509+00:00
BTC-27MAR26-73000-C,73000.0,2026-03-27 08:00:00+00:00,put,0.0445,0.046,74295.26,,,2026-03-16 14:04:56.465764+00:00
BTC-27MAR26-73000-P,73000.0,2026-03-27 08:00:00+00:00,put,0.0275,0.0285,74295.26,,,2026-03-16 14:04:56.540878+00:00
BTC-27MAR26-74000-C,74000.0,2026-03-27 08:00:00+00:00,put,0.037,0.038,74295.26,,,2026-03-16 14:04:56.616954+00:00
BTC-27MAR26-74000-P,74000.0,2026-03-27 08:00:00+00:00,put,0.0335,0.034,74295.26,,,2026-03-16 14:04:56.717801+00:00
BTC-27MAR26-75000-C,75000.0,2026-03-27 08:00:00+00:00,put,0.0305,0.0315,74295.26,,,2026-03-16 14:04:56.794286+00:00
BTC-27MAR26-75000-P,75000.0,2026-03-27 08:00:00+00:00,put,0.04,0.041,74295.26,,,2026-03-16 14:04:56.867917+00:00
BTC-27MAR26-76000-C,76000.0,2026-03-27 08:00:00+00:00,put,0.0245,0.025,74295.26,,,2026-03-16 14:04:56.945014+00:00
BTC-27MAR26-76000-P,76000.0,2026-03-27 08:00:00+00:00,put,0.047,0.0485,74295.26,,,2026-03-16 14:04:57.019813+00:00
BTC-27MAR26-77000-C,77000.0,2026-03-27 08:00:00+00:00,put,0.0195,0.02,74288.55,,,2026-03-16 14:04:57.093430+00:00
BTC-27MAR26-77000-P,77000.0,2026-03-27 08:00:00+00:00,put,0.0555,0.0575,74295.04,,,2026-03-16 14:04:57.163440+00:00
BTC-27MAR26-78000-C,78000.0,2026-03-27 08:00:00+00:00,put,0.015,0.016,74288.55,,,2026-03-16 14:04:57.236288+00:00
BTC-27MAR26-78000-P,78000.0,2026-03-27 08:00:00+00:00,put,0.0635,0.0665,74288.55,,,2026-03-16 14:04:57.313811+00:00
BTC-27MAR26-80000-C,80000.0,2026-03-27 08:00:00+00:00,put,0.0085,0.0095,74288.55,,,2026-03-16 14:04:57.404148+00:00
BTC-27MAR26-80000-P,80000.0,2026-03-27 08:00:00+00:00,put,0.084,0.088,74295.04,,,2026-03-16 14:04:57.478809+00:00
BTC-27MAR26-82000-C,82000.0,2026-03-27 08:00:00+00:00,put,0.005,0.0055,74288.55,,,2026-03-16 14:04:57.548833+00:00
BTC-27MAR26-82000-P,82000.0,2026-03-27 08:00:00+00:00,put,0.1065,0.1115,74288.55,,,2026-03-16 14:04:57.623011+00:00
BTC-27MAR26-84000-C,84000.0,2026-03-27 08:00:00+00:00,put,0.0028,0.0031,74288.55,,,2026-03-16 14:04:57.699067+00:00
BTC-27MAR26-84000-P,84000.0,2026-03-27 08:00:00+00:00,put,0.131,0.136,74288.55,,,2026-03-16 14:04:57.774269+00:00
BTC-27MAR26-85000-C,85000.0,2026-03-27 08:00:00+00:00,put,0.0021,0.0023,74295.04,,,2026-03-16 14:04:57.846511+00:00
BTC-27MAR26-85000-P,85000.0,2026-03-27 08:00:00+00:00,put,0.1445,0.149,74288.55,,,2026-03-16 14:04:57.919681+00:00
BTC-27MAR26-86000-C,86000.0,2026-03-27 08:00:00+00:00,put,0.0017,0.0018,74288.55,,,2026-03-16 14:04:57.993592+00:00
BTC-27MAR26-86000-P,86000.0,2026-03-27 08:00:00+00:00,put,0.157,0.162,74280.77,,,2026-03-16 14:04:58.085900+00:00
BTC-27MAR26-88000-C,88000.0,2026-03-27 08:00:00+00:00,put,0.0011,0.0012,74280.77,,,2026-03-16 14:04:58.166349+00:00
BTC-27MAR26-88000-P,88000.0,2026-03-27 08:00:00+00:00,put,0.183,0.188,74280.77,,,2026-03-16 14:04:58.237736+00:00
BTC-27MAR26-90000-C,90000.0,2026-03-27 08:00:00+00:00,put,0.0007,0.0009,74280.77,,,2026-03-16 14:04:58.312803+00:00
BTC-27MAR26-90000-P,90000.0,2026-03-27 08:00:00+00:00,put,0.2095,0.215,74280.77,,,2026-03-16 14:04:58.395210+00:00
BTC-27MAR26-92000-C,92000.0,2026-03-27 08:00:00+00:00,put,0.0005,0.0008,74280.77,,,2026-03-16 14:04:58.479141+00:00
BTC-27MAR26-92000-P,92000.0,2026-03-27 08:00:00+00:00,put,0.2355,0.242,74280.77,,,2026-03-16 14:04:58.549361+00:00
BTC-27MAR26-94000-C,94000.0,2026-03-27 08:00:00+00:00,put,0.0004,0.0006,74280.77,,,2026-03-16 14:04:58.629767+00:00
BTC-27MAR26-94000-P,94000.0,2026-03-27 08:00:00+00:00,put,0.2625,0.269,74280.77,,,2026-03-16 14:04:58.705813+00:00
BTC-27MAR26-95000-C,95000.0,2026-03-27 08:00:00+00:00,put,0.0004,0.0006,74280.77,,,2026-03-16 14:04:58.790667+00:00
BTC-27MAR26-95000-P,95000.0,2026-03-27 08:00:00+00:00,put,0.2755,0.282,74288.29,,,2026-03-16 14:04:58.867381+00:00
BTC-27MAR26-96000-C,96000.0,2026-03-27 08:00:00+00:00,put,0.0003,0.0005,74280.77,,,2026-03-16 14:04:58.945795+00:00
BTC-27MAR26-96000-P,96000.0,2026-03-27 08:00:00+00:00,put,0.289,0.296,74280.77,,,2026-03-16 14:04:59.020944+00:00
BTC-27MAR26-98000-C,98000.0,2026-03-27 08:00:00+00:00,put,0.0003,0.0005,74281.62,,,2026-03-16 14:04:59.092738+00:00
BTC-27MAR26-98000-P,98000.0,2026-03-27 08:00:00+00:00,put,0.316,0.323,74281.62,,,2026-03-16 14:04:59.166001+00:00
BTC-27MAR26-100000-C,100000.0,2026-03-27 08:00:00+00:00,put,0.0002,0.0004,74280.74,,,2026-03-16 14:04:59.249722+00:00
BTC-27MAR26-100000-P,100000.0,2026-03-27 08:00:00+00:00,put,0.343,0.35,74280.74,,,2026-03-16 14:04:59.324638+00:00
BTC-27MAR26-102000-C,102000.0,2026-03-27 08:00:00+00:00,put,0.0002,0.0004,74281.62,,,2026-03-16 14:04:59.413510+00:00
BTC-27MAR26-102000-P,102000.0,2026-03-27 08:00:00+00:00,put,0.369,0.379,74281.62,,,2026-03-16 14:04:59.502543+00:00
BTC-27MAR26-104000-C,104000.0,2026-03-27 08:00:00+00:00,put,0.0002,0.0003,74280.74,,,2026-03-16 14:04:59.582562+00:00
BTC-27MAR26-104000-P,104000.0,2026-03-27 08:00:00+00:00,put,0.396,0.438,74281.62,,,2026-03-16 14:04:59.665782+00:00
BTC-27MAR26-105000-C,105000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74281.62,,,2026-03-16 14:04:59.740035+00:00
BTC-27MAR26-105000-P,105000.0,2026-03-27 08:00:00+00:00,put,0.41,0.417,74281.62,,,2026-03-16 14:04:59.816767+00:00
BTC-27MAR26-106000-C,106000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74280.74,,,2026-03-16 14:04:59.887162+00:00
BTC-27MAR26-106000-P,106000.0,2026-03-27 08:00:00+00:00,put,0.4225,0.464,74281.62,,,2026-03-16 14:04:59.960550+00:00
BTC-27MAR26-108000-C,108000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74281.62,,,2026-03-16 14:05:00.036467+00:00
BTC-27MAR26-108000-P,108000.0,2026-03-27 08:00:00+00:00,put,0.4495,0.4695,74270.82,,,2026-03-16 14:05:00.115386+00:00
BTC-27MAR26-110000-C,110000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74270.82,,,2026-03-16 14:05:00.208531+00:00
BTC-27MAR26-110000-P,110000.0,2026-03-27 08:00:00+00:00,put,0.477,0.4845,74270.82,,,2026-03-16 14:05:00.286301+00:00
BTC-27MAR26-112000-C,112000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0003,74281.14,,,2026-03-16 14:05:00.367291+00:00
BTC-27MAR26-112000-P,112000.0,2026-03-27 08:00:00+00:00,put,0.504,0.5115,74281.14,,,2026-03-16 14:05:00.453278+00:00
BTC-27MAR26-114000-C,114000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0002,74270.82,,,2026-03-16 14:05:00.534479+00:00
BTC-27MAR26-114000-P,114000.0,2026-03-27 08:00:00+00:00,put,0.53,0.58,74270.82,,,2026-03-16 14:05:00.610034+00:00
BTC-27MAR26-115000-C,115000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0002,74270.82,,,2026-03-16 14:05:00.686596+00:00
BTC-27MAR26-115000-P,115000.0,2026-03-27 08:00:00+00:00,put,0.544,0.552,74270.82,,,2026-03-16 14:05:00.763250+00:00
BTC-27MAR26-120000-C,120000.0,2026-03-27 08:00:00+00:00,put,0.0001,0.0002,74270.82,,,2026-03-16 14:05:00.838049+00:00
BTC-27MAR26-120000-P,120000.0,2026-03-27 08:00:00+00:00,put,0.611,0.6195,74270.82,,,2026-03-16 14:05:00.933674+00:00
BTC-27MAR26-125000-P,125000.0,2026-03-27 08:00:00+00:00,put,0.6785,0.687,74274.99,,,2026-03-16 14:05:01.084111+00:00
BTC-27MAR26-130000-P,130000.0,2026-03-27 08:00:00+00:00,put,0.7455,0.7545,74274.99,,,2026-03-16 14:05:01.238039+00:00
BTC-27MAR26-135000-P,135000.0,2026-03-27 08:00:00+00:00,put,0.8125,0.822,74271.03,,,2026-03-16 14:05:01.393115+00:00
BTC-27MAR26-140000-P,140000.0,2026-03-27 08:00:00+00:00,put,0.8785,0.925,74274.99,,,2026-03-16 14:05:01.549553+00:00
BTC-27MAR26-145000-P,145000.0,2026-03-27 08:00:00+00:00,put,0.946,1.0405,74271.03,,,2026-03-16 14:05:01.713781+00:00
BTC-27MAR26-150000-P,150000.0,2026-03-27 08:00:00+00:00,put,0.948,1.111,74274.99,,,2026-03-16 14:05:01.886462+00:00
BTC-27MAR26-155000-P,155000.0,2026-03-27 08:00:00+00:00,put,1.011,1.181,74274.99,,,2026-03-16 14:05:02.048235+00:00
BTC-27MAR26-160000-P,160000.0,2026-03-27 08:00:00+00:00,put,1.148,1.159,74274.77,,,2026-03-16 14:05:02.211240+00:00
BTC-27MAR26-170000-P,170000.0,2026-03-27 08:00:00+00:00,put,1.2825,1.294,74275.68,,,2026-03-16 14:05:02.386431+00:00
BTC-27MAR26-180000-P,180000.0,2026-03-27 08:00:00+00:00,put,1.335,1.5325,74275.68,,,2026-03-16 14:05:02.548373+00:00
BTC-27MAR26-190000-P,190000.0,2026-03-27 08:00:00+00:00,put,1.4645,1.673,74275.68,,,2026-03-16 14:05:02.702975+00:00
BTC-27MAR26-200000-P,200000.0,2026-03-27 08:00:00+00:00,put,1.5965,1.8135,74275.68,,,2026-03-16 14:05:02.852795+00:00
BTC-27MAR26-210000-P,210000.0,2026-03-27 08:00:00+00:00,put,1.7245,1.954,74274.77,,,2026-03-16 14:05:03.010461+00:00
BTC-27MAR26-220000-P,220000.0,2026-03-27 08:00:00+00:00,put,1.856,2.095,74279.08,,,2026-03-16 14:05:03.197093+00:00
BTC-27MAR26-230000-P,230000.0,2026-03-27 08:00:00+00:00,put,1.9835,2.2355,74275.87,,,2026-03-16 14:05:03.348926+00:00
BTC-27MAR26-240000-P,240000.0,2026-03-27 08:00:00+00:00,put,2.116,2.376,74279.08,,,2026-03-16 14:05:03.497572+00:00
BTC-27MAR26-260000-P,260000.0,2026-03-27 08:00:00+00:00,put,2.373,2.6575,74279.08,,,2026-03-16 14:05:03.653698+00:00
BTC-27MAR26-280000-P,280000.0,2026-03-27 08:00:00+00:00,put,2.635,2.9385,74279.08,,,2026-03-16 14:05:03.824761+00:00
BTC-27MAR26-300000-P,300000.0,2026-03-27 08:00:00+00:00,put,3.0265,3.0495,74279.08,,,2026-03-16 14:05:03.977326+00:00
BTC-27MAR26-320000-P,320000.0,2026-03-27 08:00:00+00:00,put,3.2945,3.32,74279.11,,,2026-03-16 14:05:04.124606+00:00
BTC-27MAR26-340000-P,340000.0,2026-03-27 08:00:00+00:00,put,3.5625,3.59,74278.82,,,2026-03-16 14:05:04.269972+00:00
BTC-3APR26-60000-C,60000.0,2026-04-03 08:00:00+00:00,put,0.195,0.199,74298.9475,,,2026-03-16 14:05:04.347027+00:00
BTC-3APR26-60000-P,60000.0,2026-04-03 08:00:00+00:00,put,0.0043,0.0046,74298.9475,,,2026-03-16 14:05:04.425258+00:00
BTC-3APR26-64000-C,64000.0,2026-04-03 08:00:00+00:00,put,0.145,0.149,74298.9475,,,2026-03-16 14:05:04.516588+00:00
BTC-3APR26-64000-P,64000.0,2026-04-03 08:00:00+00:00,put,0.008,0.009,74298.105,,,2026-03-16 14:05:04.593412+00:00
BTC-3APR26-65000-C,65000.0,2026-04-03 08:00:00+00:00,put,0.133,0.137,74298.9475,,,2026-03-16 14:05:04.665551+00:00
BTC-3APR26-65000-P,65000.0,2026-04-03 08:00:00+00:00,put,0.0095,0.0105,74301.9775,,,2026-03-16 14:05:04.744646+00:00
BTC-3APR26-66000-C,66000.0,2026-04-03 08:00:00+00:00,put,0.1215,0.1255,74302.3,,,2026-03-16 14:05:04.819145+00:00
BTC-3APR26-66000-P,66000.0,2026-04-03 08:00:00+00:00,put,0.0115,0.012,74302.3,,,2026-03-16 14:05:04.893819+00:00
BTC-3APR26-67000-C,67000.0,2026-04-03 08:00:00+00:00,put,0.1105,0.114,74302.3,,,2026-03-16 14:05:04.974550+00:00
BTC-3APR26-67000-P,67000.0,2026-04-03 08:00:00+00:00,put,0.0135,0.0145,74302.3,,,2026-03-16 14:05:05.064472+00:00
BTC-3APR26-68000-C,68000.0,2026-04-03 08:00:00+00:00,put,0.0995,0.103,74302.3,,,2026-03-16 14:05:05.144705+00:00
BTC-3APR26-68000-P,68000.0,2026-04-03 08:00:00+00:00,put,0.016,0.017,74298.105,,,2026-03-16 14:05:05.235557+00:00
BTC-3APR26-69000-C,69000.0,2026-04-03 08:00:00+00:00,put,0.089,0.0925,74302.3,,,2026-03-16 14:05:05.313124+00:00
BTC-3APR26-69000-P,69000.0,2026-04-03 08:00:00+00:00,put,0.019,0.02,74268.825,,,2026-03-16 14:05:05.403967+00:00
BTC-3APR26-70000-C,70000.0,2026-04-03 08:00:00+00:00,put,0.0795,0.082,74302.3,,,2026-03-16 14:05:05.483550+00:00
BTC-3APR26-70000-P,70000.0,2026-04-03 08:00:00+00:00,put,0.0225,0.0235,74298.105,,,2026-03-16 14:05:05.558328+00:00
BTC-3APR26-71000-C,71000.0,2026-04-03 08:00:00+00:00,put,0.0705,0.072,74302.3,,,2026-03-16 14:05:05.634409+00:00
BTC-3APR26-71000-P,71000.0,2026-04-03 08:00:00+00:00,put,0.0265,0.0275,74302.3,,,2026-03-16 14:05:05.713296+00:00
BTC-3APR26-72000-C,72000.0,2026-04-03 08:00:00+00:00,put,0.0615,0.063,74302.885,,,2026-03-16 14:05:05.792001+00:00
BTC-3APR26-72000-P,72000.0,2026-04-03 08:00:00+00:00,put,0.031,0.032,74298.105,,,2026-03-16 14:05:05.866229+00:00
BTC-3APR26-73000-C,73000.0,2026-04-03 08:00:00+00:00,put,0.0535,0.0545,74302.885,,,2026-03-16 14:05:05.957408+00:00
BTC-3APR26-73000-P,73000.0,2026-04-03 08:00:00+00:00,put,0.0365,0.037,74302.885,,,2026-03-16 14:05:06.035349+00:00
BTC-3APR26-74000-C,74000.0,2026-04-03 08:00:00+00:00,put,0.046,0.047,74302.885,,,2026-03-16 14:05:06.112085+00:00
BTC-3APR26-74000-P,74000.0,2026-04-03 08:00:00+00:00,put,0.042,0.043,74302.3,,,2026-03-16 14:05:06.190436+00:00
BTC-3APR26-75000-C,75000.0,2026-04-03 08:00:00+00:00,put,0.039,0.04,74302.885,,,2026-03-16 14:05:06.263903+00:00
BTC-3APR26-75000-P,75000.0,2026-04-03 08:00:00+00:00,put,0.049,0.05,74302.3,,,2026-03-16 14:05:06.340822+00:00
BTC-3APR26-76000-C,76000.0,2026-04-03 08:00:00+00:00,put,0.033,0.034,74302.885,,,2026-03-16 14:05:06.417288+00:00
BTC-3APR26-76000-P,76000.0,2026-04-03 08:00:00+00:00,put,0.056,0.0575,74302.3,,,2026-03-16 14:05:06.494612+00:00
BTC-3APR26-77000-C,77000.0,2026-04-03 08:00:00+00:00,put,0.0275,0.0285,74302.885,,,2026-03-16 14:05:06.573636+00:00
BTC-3APR26-77000-P,77000.0,2026-04-03 08:00:00+00:00,put,0.0635,0.066,74301.9775,,,2026-03-16 14:05:06.660712+00:00
BTC-3APR26-78000-C,78000.0,2026-04-03 08:00:00+00:00,put,0.023,0.024,74302.885,,,2026-03-16 14:05:06.732207+00:00
BTC-3APR26-78000-P,78000.0,2026-04-03 08:00:00+00:00,put,0.072,0.0745,74302.885,,,2026-03-16 14:05:06.809694+00:00
BTC-3APR26-80000-C,80000.0,2026-04-03 08:00:00+00:00,put,0.015,0.016,74302.885,,,2026-03-16 14:05:06.885681+00:00
BTC-3APR26-80000-P,80000.0,2026-04-03 08:00:00+00:00,put,0.091,0.094,74302.885,,,2026-03-16 14:05:06.963796+00:00
BTC-3APR26-85000-C,85000.0,2026-04-03 08:00:00+00:00,put,0.005,0.0055,74302.885,,,2026-03-16 14:05:07.044091+00:00
BTC-3APR26-85000-P,85000.0,2026-04-03 08:00:00+00:00,put,0.1465,0.1525,74302.885,,,2026-03-16 14:05:07.125391+00:00
BTC-24APR26-40000-C,40000.0,2026-04-24 08:00:00+00:00,put,0.461,0.465,74355.53,,,2026-03-16 14:05:07.205732+00:00
BTC-24APR26-40000-P,40000.0,2026-04-24 08:00:00+00:00,put,0.0009,0.0012,74355.53,,,2026-03-16 14:05:07.281307+00:00
BTC-24APR26-45000-C,45000.0,2026-04-24 08:00:00+00:00,put,0.395,0.3985,74355.53,,,2026-03-16 14:05:07.375017+00:00
BTC-24APR26-45000-P,45000.0,2026-04-24 08:00:00+00:00,put,0.0019,0.0022,74355.53,,,2026-03-16 14:05:07.452563+00:00
BTC-24APR26-50000-C,50000.0,2026-04-24 08:00:00+00:00,put,0.3285,0.3505,74355.53,,,2026-03-16 14:05:07.526904+00:00
BTC-24APR26-50000-P,50000.0,2026-04-24 08:00:00+00:00,put,0.0034,0.0037,74355.53,,,2026-03-16 14:05:07.605912+00:00
BTC-24APR26-52000-C,52000.0,2026-04-24 08:00:00+00:00,put,0.292,0.323,74350.59,,,2026-03-16 14:05:07.678098+00:00
BTC-24APR26-52000-P,52000.0,2026-04-24 08:00:00+00:00,put,0.0044,0.0047,74350.59,,,2026-03-16 14:05:07.750595+00:00
BTC-24APR26-54000-C,54000.0,2026-04-24 08:00:00+00:00,put,0.278,0.2815,74355.81,,,2026-03-16 14:05:07.828964+00:00
BTC-24APR26-54000-P,54000.0,2026-04-24 08:00:00+00:00,put,0.0055,0.0065,74364.74,,,2026-03-16 14:05:07.900619+00:00
BTC-24APR26-55000-C,55000.0,2026-04-24 08:00:00+00:00,put,0.2655,0.2685,74364.74,,,2026-03-16 14:05:07.979782+00:00
BTC-24APR26-55000-P,55000.0,2026-04-24 08:00:00+00:00,put,0.0065,0.007,74364.74,,,2026-03-16 14:05:08.076492+00:00
BTC-24APR26-56000-C,56000.0,2026-04-24 08:00:00+00:00,put,0.253,0.256,74364.74,,,2026-03-16 14:05:08.148305+00:00
BTC-24APR26-56000-P,56000.0,2026-04-24 08:00:00+00:00,put,0.007,0.0075,74364.74,,,2026-03-16 14:05:08.226186+00:00
BTC-24APR26-57000-C,57000.0,2026-04-24 08:00:00+00:00,put,0.2395,0.2435,74355.81,,,2026-03-16 14:05:08.310975+00:00
BTC-24APR26-57000-P,57000.0,2026-04-24 08:00:00+00:00,put,0.008,0.0085,74364.74,,,2026-03-16 14:05:08.395670+00:00
BTC-24APR26-58000-C,58000.0,2026-04-24 08:00:00+00:00,put,0.228,0.2315,74355.81,,,2026-03-16 14:05:08.468180+00:00
BTC-24APR26-58000-P,58000.0,2026-04-24 08:00:00+00:00,put,0.009,0.0095,74364.74,,,2026-03-16 14:05:08.541864+00:00
BTC-24APR26-59000-C,59000.0,2026-04-24 08:00:00+00:00,put,0.2155,0.219,74355.81,,,2026-03-16 14:05:08.620605+00:00
BTC-24APR26-59000-P,59000.0,2026-04-24 08:00:00+00:00,put,0.01,0.011,74364.74,,,2026-03-16 14:05:08.693434+00:00
BTC-24APR26-60000-C,60000.0,2026-04-24 08:00:00+00:00,put,0.2035,0.207,74369.86,,,2026-03-16 14:05:08.779791+00:00
BTC-24APR26-60000-P,60000.0,2026-04-24 08:00:00+00:00,put,0.0115,0.0125,74365.09,,,2026-03-16 14:05:08.856187+00:00
BTC-24APR26-61000-C,61000.0,2026-04-24 08:00:00+00:00,put,0.192,0.195,74369.86,,,2026-03-16 14:05:08.932599+00:00
