instrument_name,strike,expiry_date,option_type,best_bid_price,best_ask_price,underlying_price,mark_iv,funding_rate,timestamp
BTC-24APR26-82000-P,82000.0,2026-04-24 08:00:00+00:00,put,0.1275,0.1315,74211.08,47.83,,2026-03-16 14:26:00.264369+00:00
BTC-24APR26-83000-C,83000.0,2026-04-24 08:00:00+00:00,put,0.0215,0.0225,74210.92,47.62,,2026-03-16 14:26:00.420730+00:00
BTC-24APR26-83000-P,83000.0,2026-04-24 08:00:00+00:00,put,0.1385,0.142,74206.38,47.62,,2026-03-16 14:26:00.577288+00:00
BTC-24APR26-84000-C,84000.0,2026-04-24 08:00:00+00:00,put,0.019,0.0195,74206.38,47.56,,2026-03-16 14:26:00.723963+00:00
BTC-24APR26-84000-P,84000.0,2026-04-24 08:00:00+00:00,put,0.149,0.1525,74206.38,47.56,,2026-03-16 14:26:00.890661+00:00
BTC-24APR26-85000-C,85000.0,2026-04-24 08:00:00+00:00,put,0.0165,0.017,74206.38,47.34,,2026-03-16 14:26:01.044262+00:00
BTC-24APR26-85000-P,85000.0,2026-04-24 08:00:00+00:00,put,0.159,0.1635,74210.92,47.34,,2026-03-16 14:26:01.208618+00:00
BTC-24APR26-86000-C,86000.0,2026-04-24 08:00:00+00:00,put,0.014,0.015,74206.38,47.21,,2026-03-16 14:26:01.370390+00:00
BTC-24APR26-86000-P,86000.0,2026-04-24 08:00:00+00:00,put,0.1705,0.176,74211.42,47.21,,2026-03-16 14:26:01.546168+00:00
BTC-24APR26-88000-C,88000.0,2026-04-24 08:00:00+00:00,put,0.0105,0.0115,74206.98,47.34,,2026-03-16 14:26:01.706985+00:00
BTC-24APR26-88000-P,88000.0,2026-04-24 08:00:00+00:00,put,0.1935,0.1995,74211.42,47.34,,2026-03-16 14:26:01.859336+00:00
BTC-24APR26-90000-C,90000.0,2026-04-24 08:00:00+00:00,put,0.008,0.0085,74211.42,47.22,,2026-03-16 14:26:02.009882+00:00
BTC-24APR26-90000-P,90000.0,2026-04-24 08:00:00+00:00,put,0.2175,0.2235,74206.98,47.22,,2026-03-16 14:26:02.165614+00:00
BTC-24APR26-92000-C,92000.0,2026-04-24 08:00:00+00:00,put,0.006,0.0065,74211.42,47.44,,2026-03-16 14:26:02.330774+00:00
BTC-24APR26-92000-P,92000.0,2026-04-24 08:00:00+00:00,put,0.2425,0.2485,74219.21,47.44,,2026-03-16 14:26:02.483700+00:00
BTC-24APR26-94000-C,94000.0,2026-04-24 08:00:00+00:00,put,0.0046,0.0048,74219.21,47.43,,2026-03-16 14:26:02.636197+00:00
BTC-24APR26-94000-P,94000.0,2026-04-24 08:00:00+00:00,put,0.2675,0.2755,74219.21,47.43,,2026-03-16 14:26:02.790416+00:00
BTC-24APR26-95000-C,95000.0,2026-04-24 08:00:00+00:00,put,0.004,0.0043,74219.21,47.9,,2026-03-16 14:26:02.963692+00:00
BTC-24APR26-95000-P,95000.0,2026-04-24 08:00:00+00:00,put,0.2805,0.2885,74219.21,47.9,,2026-03-16 14:26:03.119700+00:00
BTC-24APR26-96000-C,96000.0,2026-04-24 08:00:00+00:00,put,0.0035,0.0038,74219.21,48.36,,2026-03-16 14:26:03.269773+00:00
BTC-24APR26-96000-P,96000.0,2026-04-24 08:00:00+00:00,put,0.2935,0.3015,74225.91,48.36,,2026-03-16 14:26:03.422439+00:00
BTC-24APR26-98000-C,98000.0,2026-04-24 08:00:00+00:00,put,0.0027,0.003,74218.47,48.7,,2026-03-16 14:26:03.569180+00:00
BTC-24APR26-98000-P,98000.0,2026-04-24 08:00:00+00:00,put,0.3195,0.328,74225.91,48.7,,2026-03-16 14:26:03.739028+00:00
BTC-24APR26-100000-C,100000.0,2026-04-24 08:00:00+00:00,put,0.0021,0.0025,74218.47,49.19,,2026-03-16 14:26:03.888494+00:00
BTC-24APR26-100000-P,100000.0,2026-04-24 08:00:00+00:00,put,0.3455,0.3545,74225.91,49.19,,2026-03-16 14:26:04.049847+00:00
BTC-24APR26-105000-C,105000.0,2026-04-24 08:00:00+00:00,put,0.0016,0.0017,74218.47,52.42,,2026-03-16 14:26:04.211131+00:00
BTC-24APR26-105000-P,105000.0,2026-04-24 08:00:00+00:00,put,0.4115,0.4215,74225.91,52.42,,2026-03-16 14:26:04.393375+00:00
BTC-24APR26-110000-C,110000.0,2026-04-24 08:00:00+00:00,put,0.001,0.0011,74221.59,55.06,,2026-03-16 14:26:04.550113+00:00
BTC-24APR26-110000-P,110000.0,2026-04-24 08:00:00+00:00,put,0.4785,0.489,74221.59,55.06,,2026-03-16 14:26:04.700918+00:00
BTC-24APR26-120000-C,120000.0,2026-04-24 08:00:00+00:00,put,0.0006,0.0007,74221.59,60.93,,2026-03-16 14:26:04.848939+00:00
BTC-24APR26-120000-P,120000.0,2026-04-24 08:00:00+00:00,put,0.6125,0.6235,74221.59,60.93,,2026-03-16 14:26:05.003093+00:00
BTC-29MAY26-40000-C,40000.0,2026-05-29 08:00:00+00:00,put,0.464,0.468,74446.87,76.34,,2026-03-16 14:26:05.177377+00:00
BTC-29MAY26-40000-P,40000.0,2026-05-29 08:00:00+00:00,put,0.0033,0.0035,74439.2033,76.34,,2026-03-16 14:26:05.322934+00:00
BTC-29MAY26-45000-C,45000.0,2026-05-29 08:00:00+00:00,put,0.399,0.403,74446.87,70.16,,2026-03-16 14:26:05.485236+00:00
BTC-29MAY26-45000-P,45000.0,2026-05-29 08:00:00+00:00,put,0.0055,0.006,74439.2033,70.16,,2026-03-16 14:26:05.627782+00:00
BTC-29MAY26-48000-C,48000.0,2026-05-29 08:00:00+00:00,put,0.361,0.3645,74442.1756,66.55,,2026-03-16 14:26:05.800741+00:00
BTC-29MAY26-48000-P,48000.0,2026-05-29 08:00:00+00:00,put,0.007,0.008,74439.2033,66.55,,2026-03-16 14:26:05.951884+00:00
BTC-29MAY26-50000-C,50000.0,2026-05-29 08:00:00+00:00,put,0.336,0.3395,74442.1756,64.68,,2026-03-16 14:26:06.103076+00:00
BTC-29MAY26-50000-P,50000.0,2026-05-29 08:00:00+00:00,put,0.009,0.0095,74439.2033,64.68,,2026-03-16 14:26:06.255098+00:00
BTC-29MAY26-52000-C,52000.0,2026-05-29 08:00:00+00:00,put,0.311,0.314,74442.1756,62.68,,2026-03-16 14:26:06.412079+00:00
BTC-29MAY26-52000-P,52000.0,2026-05-29 08:00:00+00:00,put,0.011,0.0115,74439.2033,62.68,,2026-03-16 14:26:06.576503+00:00
BTC-29MAY26-54000-C,54000.0,2026-05-29 08:00:00+00:00,put,0.286,0.2895,74430.6833,60.66,,2026-03-16 14:26:06.735075+00:00
BTC-29MAY26-54000-P,54000.0,2026-05-29 08:00:00+00:00,put,0.013,0.014,74430.6833,60.66,,2026-03-16 14:26:06.881606+00:00
BTC-29MAY26-56000-C,56000.0,2026-05-29 08:00:00+00:00,put,0.2625,0.2655,74430.6833,59.04,,2026-03-16 14:26:07.030712+00:00
BTC-29MAY26-56000-P,56000.0,2026-05-29 08:00:00+00:00,put,0.016,0.017,74430.6833,59.04,,2026-03-16 14:26:07.203955+00:00
BTC-29MAY26-57000-C,57000.0,2026-05-29 08:00:00+00:00,put,0.251,0.254,74430.6833,58.24,,2026-03-16 14:26:07.362809+00:00
BTC-29MAY26-57000-P,57000.0,2026-05-29 08:00:00+00:00,put,0.018,0.019,74430.6833,58.24,,2026-03-16 14:26:07.510077+00:00
BTC-29MAY26-58000-C,58000.0,2026-05-29 08:00:00+00:00,put,0.2385,0.243,74430.6833,57.41,,2026-03-16 14:26:07.661338+00:00
BTC-29MAY26-58000-P,58000.0,2026-05-29 08:00:00+00:00,put,0.0195,0.0205,74427.7511,57.41,,2026-03-16 14:26:07.823068+00:00
BTC-29MAY26-59000-C,59000.0,2026-05-29 08:00:00+00:00,put,0.228,0.2315,74427.7511,56.63,,2026-03-16 14:26:07.989065+00:00
BTC-29MAY26-59000-P,59000.0,2026-05-29 08:00:00+00:00,put,0.0215,0.0225,74427.7511,56.63,,2026-03-16 14:26:08.139715+00:00
BTC-29MAY26-60000-C,60000.0,2026-05-29 08:00:00+00:00,put,0.2165,0.2195,74427.7511,56.11,,2026-03-16 14:26:08.290142+00:00
BTC-29MAY26-60000-P,60000.0,2026-05-29 08:00:00+00:00,put,0.024,0.025,74430.6833,56.11,,2026-03-16 14:26:08.453176+00:00
BTC-29MAY26-61000-C,61000.0,2026-05-29 08:00:00+00:00,put,0.205,0.2085,74427.7511,55.43,,2026-03-16 14:26:08.625314+00:00
BTC-29MAY26-61000-P,61000.0,2026-05-29 08:00:00+00:00,put,0.0265,0.0275,74427.7511,55.43,,2026-03-16 14:26:08.780891+00:00
BTC-29MAY26-62000-C,62000.0,2026-05-29 08:00:00+00:00,put,0.195,0.1985,74428.4089,54.7,,2026-03-16 14:26:08.932778+00:00
BTC-29MAY26-62000-P,62000.0,2026-05-29 08:00:00+00:00,put,0.029,0.03,74439.5322,54.7,,2026-03-16 14:26:09.086646+00:00
BTC-29MAY26-63000-C,63000.0,2026-05-29 08:00:00+00:00,put,0.1845,0.188,74428.4089,54.14,,2026-03-16 14:26:09.239536+00:00
BTC-29MAY26-63000-P,63000.0,2026-05-29 08:00:00+00:00,put,0.032,0.033,74439.2033,54.14,,2026-03-16 14:26:09.411584+00:00
BTC-29MAY26-64000-C,64000.0,2026-05-29 08:00:00+00:00,put,0.1735,0.1775,74430.6833,53.62,,2026-03-16 14:26:09.573442+00:00
BTC-29MAY26-64000-P,64000.0,2026-05-29 08:00:00+00:00,put,0.0355,0.0365,74427.3367,53.62,,2026-03-16 14:26:09.731790+00:00
BTC-29MAY26-65000-C,65000.0,2026-05-29 08:00:00+00:00,put,0.1645,0.1675,74427.3367,53.09,,2026-03-16 14:26:09.881739+00:00
BTC-29MAY26-65000-P,65000.0,2026-05-29 08:00:00+00:00,put,0.039,0.04,74427.7511,53.09,,2026-03-16 14:26:10.049613+00:00
BTC-29MAY26-66000-C,66000.0,2026-05-29 08:00:00+00:00,put,0.155,0.1575,74427.3367,52.58,,2026-03-16 14:26:10.220698+00:00
BTC-29MAY26-66000-P,66000.0,2026-05-29 08:00:00+00:00,put,0.0425,0.044,74439.61,52.58,,2026-03-16 14:26:10.381008+00:00
BTC-29MAY26-67000-C,67000.0,2026-05-29 08:00:00+00:00,put,0.1455,0.148,74427.3367,52.11,,2026-03-16 14:26:10.532008+00:00
BTC-29MAY26-67000-P,67000.0,2026-05-29 08:00:00+00:00,put,0.047,0.048,74427.3367,52.11,,2026-03-16 14:26:10.685983+00:00
BTC-29MAY26-68000-C,68000.0,2026-05-29 08:00:00+00:00,put,0.1375,0.1395,74427.3367,51.66,,2026-03-16 14:26:10.851562+00:00
BTC-29MAY26-68000-P,68000.0,2026-05-29 08:00:00+00:00,put,0.0515,0.0525,74439.2033,51.66,,2026-03-16 14:26:11.000738+00:00
BTC-29MAY26-69000-C,69000.0,2026-05-29 08:00:00+00:00,put,0.1285,0.131,74432.19,51.22,,2026-03-16 14:26:11.147810+00:00
BTC-29MAY26-69000-P,69000.0,2026-05-29 08:00:00+00:00,put,0.056,0.057,74427.3367,51.22,,2026-03-16 14:26:11.299202+00:00
BTC-29MAY26-70000-C,70000.0,2026-05-29 08:00:00+00:00,put,0.1205,0.1225,74432.19,50.87,,2026-03-16 14:26:11.478561+00:00
BTC-29MAY26-70000-P,70000.0,2026-05-29 08:00:00+00:00,put,0.061,0.0625,74432.19,50.87,,2026-03-16 14:26:11.633003+00:00
BTC-29MAY26-71000-C,71000.0,2026-05-29 08:00:00+00:00,put,0.1125,0.1135,74432.19,50.48,,2026-03-16 14:26:11.778956+00:00
BTC-29MAY26-71000-P,71000.0,2026-05-29 08:00:00+00:00,put,0.0665,0.0675,74436.5644,50.48,,2026-03-16 14:26:11.924516+00:00
BTC-29MAY26-72000-C,72000.0,2026-05-29 08:00:00+00:00,put,0.1045,0.106,74436.5644,50.19,,2026-03-16 14:26:12.085764+00:00
BTC-29MAY26-72000-P,72000.0,2026-05-29 08:00:00+00:00,put,0.0725,0.0735,74432.19,50.19,,2026-03-16 14:26:12.254916+00:00
BTC-29MAY26-73000-C,73000.0,2026-05-29 08:00:00+00:00,put,0.0975,0.099,74436.5644,49.83,,2026-03-16 14:26:12.412731+00:00
BTC-29MAY26-73000-P,73000.0,2026-05-29 08:00:00+00:00,put,0.0785,0.0795,74436.5644,49.83,,2026-03-16 14:26:12.562114+00:00
BTC-29MAY26-74000-C,74000.0,2026-05-29 08:00:00+00:00,put,0.0905,0.092,74432.3778,49.49,,2026-03-16 14:26:12.711445+00:00
BTC-29MAY26-74000-P,74000.0,2026-05-29 08:00:00+00:00,put,0.085,0.086,74442.1756,49.49,,2026-03-16 14:26:12.871819+00:00
BTC-29MAY26-75000-C,75000.0,2026-05-29 08:00:00+00:00,put,0.084,0.085,74432.19,49.19,,2026-03-16 14:26:13.028147+00:00
BTC-29MAY26-75000-P,75000.0,2026-05-29 08:00:00+00:00,put,0.0915,0.093,74436.5644,49.19,,2026-03-16 14:26:13.180192+00:00
BTC-29MAY26-76000-C,76000.0,2026-05-29 08:00:00+00:00,put,0.078,0.079,74432.19,48.93,,2026-03-16 14:26:13.332501+00:00
BTC-29MAY26-76000-P,76000.0,2026-05-29 08:00:00+00:00,put,0.099,0.1,74427.3367,48.93,,2026-03-16 14:26:13.492798+00:00
BTC-29MAY26-77000-C,77000.0,2026-05-29 08:00:00+00:00,put,0.072,0.073,74436.5644,48.72,,2026-03-16 14:26:13.665273+00:00
BTC-29MAY26-77000-P,77000.0,2026-05-29 08:00:00+00:00,put,0.1065,0.108,74432.42,48.72,,2026-03-16 14:26:13.821526+00:00
BTC-29MAY26-78000-C,78000.0,2026-05-29 08:00:00+00:00,put,0.066,0.0675,74432.42,48.46,,2026-03-16 14:26:13.970818+00:00
BTC-29MAY26-78000-P,78000.0,2026-05-29 08:00:00+00:00,put,0.114,0.1155,74432.42,48.46,,2026-03-16 14:26:14.124677+00:00
BTC-29MAY26-79000-C,79000.0,2026-05-29 08:00:00+00:00,put,0.061,0.062,74432.42,48.24,,2026-03-16 14:26:14.293695+00:00
BTC-29MAY26-79000-P,79000.0,2026-05-29 08:00:00+00:00,put,0.1225,0.124,74432.42,48.24,,2026-03-16 14:26:14.454967+00:00
BTC-29MAY26-80000-C,80000.0,2026-05-29 08:00:00+00:00,put,0.056,0.0575,74432.42,48.24,,2026-03-16 14:26:14.601750+00:00
BTC-29MAY26-80000-P,80000.0,2026-05-29 08:00:00+00:00,put,0.131,0.1325,74427.39,48.24,,2026-03-16 14:26:14.755676+00:00
BTC-29MAY26-81000-C,81000.0,2026-05-29 08:00:00+00:00,put,0.0515,0.0525,74427.39,48.19,,2026-03-16 14:26:14.905237+00:00
BTC-29MAY26-81000-P,81000.0,2026-05-29 08:00:00+00:00,put,0.1395,0.1415,74427.39,48.19,,2026-03-16 14:26:15.075866+00:00
BTC-29MAY26-82000-C,82000.0,2026-05-29 08:00:00+00:00,put,0.047,0.0485,74427.39,48.04,,2026-03-16 14:26:15.229916+00:00
BTC-29MAY26-82000-P,82000.0,2026-05-29 08:00:00+00:00,put,0.1475,0.1505,74427.39,48.04,,2026-03-16 14:26:15.393344+00:00
BTC-29MAY26-83000-C,83000.0,2026-05-29 08:00:00+00:00,put,0.043,0.0445,74427.39,47.9,,2026-03-16 14:26:15.544667+00:00
BTC-29MAY26-83000-P,83000.0,2026-05-29 08:00:00+00:00,put,0.157,0.16,74427.0778,47.91,,2026-03-16 14:26:15.707615+00:00
BTC-29MAY26-84000-C,84000.0,2026-05-29 08:00:00+00:00,put,0.0395,0.0405,74427.0778,47.82,,2026-03-16 14:26:15.856972+00:00
BTC-29MAY26-84000-P,84000.0,2026-05-29 08:00:00+00:00,put,0.1675,0.17,74427.0778,47.82,,2026-03-16 14:26:16.019804+00:00
BTC-29MAY26-85000-C,85000.0,2026-05-29 08:00:00+00:00,put,0.036,0.0375,74427.0778,47.72,,2026-03-16 14:26:16.172371+00:00
BTC-29MAY26-85000-P,85000.0,2026-05-29 08:00:00+00:00,put,0.1765,0.18,74427.0778,47.72,,2026-03-16 14:26:16.322806+00:00
BTC-29MAY26-86000-C,86000.0,2026-05-29 08:00:00+00:00,put,0.033,0.034,74427.0778,47.57,,2026-03-16 14:26:16.501412+00:00
BTC-29MAY26-86000-P,86000.0,2026-05-29 08:00:00+00:00,put,0.187,0.191,74427.0778,47.57,,2026-03-16 14:26:16.653832+00:00
BTC-29MAY26-88000-C,88000.0,2026-05-29 08:00:00+00:00,put,0.0275,0.0285,74426.4222,47.41,,2026-03-16 14:26:16.798092+00:00
BTC-29MAY26-88000-P,88000.0,2026-05-29 08:00:00+00:00,put,0.2075,0.213,74426.4222,47.41,,2026-03-16 14:26:16.945688+00:00
BTC-29MAY26-90000-C,90000.0,2026-05-29 08:00:00+00:00,put,0.023,0.024,74426.4222,47.46,,2026-03-16 14:26:17.125101+00:00
BTC-29MAY26-90000-P,90000.0,2026-05-29 08:00:00+00:00,put,0.23,0.2355,74426.4222,47.46,,2026-03-16 14:26:17.273585+00:00
BTC-29MAY26-92000-C,92000.0,2026-05-29 08:00:00+00:00,put,0.0195,0.02,74426.4222,47.44,,2026-03-16 14:26:17.427067+00:00
BTC-29MAY26-92000-P,92000.0,2026-05-29 08:00:00+00:00,put,0.2525,0.2585,74426.4222,47.44,,2026-03-16 14:26:17.581577+00:00
BTC-29MAY26-94000-C,94000.0,2026-05-29 08:00:00+00:00,put,0.0155,0.0165,74426.4222,47.32,,2026-03-16 14:26:17.737548+00:00
BTC-29MAY26-94000-P,94000.0,2026-05-29 08:00:00+00:00,put,0.276,0.2825,74429.0422,47.32,,2026-03-16 14:26:17.909894+00:00
BTC-29MAY26-95000-C,95000.0,2026-05-29 08:00:00+00:00,put,0.014,0.015,74426.4222,47.31,,2026-03-16 14:26:18.067034+00:00
BTC-29MAY26-95000-P,95000.0,2026-05-29 08:00:00+00:00,put,0.2875,0.2945,74426.4222,47.31,,2026-03-16 14:26:18.217705+00:00
BTC-29MAY26-96000-C,96000.0,2026-05-29 08:00:00+00:00,put,0.013,0.0135,74429.0422,47.37,,2026-03-16 14:26:18.381602+00:00
BTC-29MAY26-96000-P,96000.0,2026-05-29 08:00:00+00:00,put,0.3,0.3065,74429.0422,47.37,,2026-03-16 14:26:18.546526+00:00
BTC-29MAY26-98000-C,98000.0,2026-05-29 08:00:00+00:00,put,0.0105,0.0115,74426.4222,47.57,,2026-03-16 14:26:18.699059+00:00
BTC-29MAY26-98000-P,98000.0,2026-05-29 08:00:00+00:00,put,0.324,0.332,74429.3122,47.57,,2026-03-16 14:26:18.854770+00:00
BTC-29MAY26-100000-C,100000.0,2026-05-29 08:00:00+00:00,put,0.009,0.0095,74429.3122,47.59,,2026-03-16 14:26:19.009780+00:00
BTC-29MAY26-100000-P,100000.0,2026-05-29 08:00:00+00:00,put,0.349,0.3575,74429.3122,47.59,,2026-03-16 14:26:19.161147+00:00
BTC-29MAY26-105000-C,105000.0,2026-05-29 08:00:00+00:00,put,0.0055,0.0065,74429.3122,48.24,,2026-03-16 14:26:19.337924+00:00
BTC-29MAY26-105000-P,105000.0,2026-05-29 08:00:00+00:00,put,0.4125,0.4215,74429.3122,48.24,,2026-03-16 14:26:19.490961+00:00
BTC-26JUN26-20000-C,20000.0,2026-06-26 08:00:00+00:00,put,0.732,0.734,74615.8,105.57,,2026-03-16 14:26:19.645028+00:00
BTC-26JUN26-20000-P,20000.0,2026-06-26 08:00:00+00:00,put,0.0008,0.0009,74615.8,105.57,,2026-03-16 14:26:19.798618+00:00
BTC-26JUN26-30000-C,30000.0,2026-06-26 08:00:00+00:00,put,0.599,0.601,74615.26,84.96,,2026-03-16 14:26:19.965934+00:00
BTC-26JUN26-30000-P,30000.0,2026-06-26 08:00:00+00:00,put,0.002,0.0023,74615.26,84.96,,2026-03-16 14:26:20.123277+00:00
BTC-26JUN26-40000-C,40000.0,2026-06-26 08:00:00+00:00,put,0.4685,0.4705,74615.26,71.91,,2026-03-16 14:26:20.266906+00:00
BTC-26JUN26-40000-P,40000.0,2026-06-26 08:00:00+00:00,put,0.0055,0.006,74615.26,71.91,,2026-03-16 14:26:20.415973+00:00
BTC-26JUN26-45000-C,45000.0,2026-06-26 08:00:00+00:00,put,0.404,0.407,74615.26,66.47,,2026-03-16 14:26:20.642076+00:00
BTC-26JUN26-45000-P,45000.0,2026-06-26 08:00:00+00:00,put,0.0085,0.0095,74609.65,66.47,,2026-03-16 14:26:21.098572+00:00
BTC-26JUN26-50000-C,50000.0,2026-06-26 08:00:00+00:00,put,0.342,0.345,74609.65,61.8,,2026-03-16 14:26:21.243770+00:00
BTC-26JUN26-50000-P,50000.0,2026-06-26 08:00:00+00:00,put,0.0135,0.0145,74609.65,61.8,,2026-03-16 14:26:21.404678+00:00
BTC-26JUN26-55000-C,55000.0,2026-06-26 08:00:00+00:00,put,0.283,0.286,74609.65,57.96,,2026-03-16 14:26:21.550303+00:00
BTC-26JUN26-55000-P,55000.0,2026-06-26 08:00:00+00:00,put,0.0215,0.0225,74609.65,57.96,,2026-03-16 14:26:21.718292+00:00
BTC-26JUN26-58000-C,58000.0,2026-06-26 08:00:00+00:00,put,0.249,0.252,74611.91,56.01,,2026-03-16 14:26:21.870269+00:00
BTC-26JUN26-58000-P,58000.0,2026-06-26 08:00:00+00:00,put,0.028,0.029,74611.91,56.01,,2026-03-16 14:26:22.082925+00:00
BTC-26JUN26-60000-C,60000.0,2026-06-26 08:00:00+00:00,put,0.228,0.2305,74611.91,54.89,,2026-03-16 14:26:22.234040+00:00
BTC-26JUN26-60000-P,60000.0,2026-06-26 08:00:00+00:00,put,0.0335,0.0345,74611.91,54.89,,2026-03-16 14:26:22.388262+00:00
BTC-26JUN26-62000-C,62000.0,2026-06-26 08:00:00+00:00,put,0.207,0.21,74611.91,53.85,,2026-03-16 14:26:22.554674+00:00
BTC-26JUN26-62000-P,62000.0,2026-06-26 08:00:00+00:00,put,0.0395,0.04,74611.91,53.85,,2026-03-16 14:26:22.739362+00:00
BTC-26JUN26-64000-C,64000.0,2026-06-26 08:00:00+00:00,put,0.1875,0.1905,74617.56,52.95,,2026-03-16 14:26:22.895622+00:00
BTC-26JUN26-64000-P,64000.0,2026-06-26 08:00:00+00:00,put,0.047,0.0475,74617.56,52.95,,2026-03-16 14:26:23.046916+00:00
BTC-26JUN26-65000-C,65000.0,2026-06-26 08:00:00+00:00,put,0.179,0.181,74617.56,52.52,,2026-03-16 14:26:23.219891+00:00
BTC-26JUN26-65000-P,65000.0,2026-06-26 08:00:00+00:00,put,0.051,0.0515,74617.56,52.52,,2026-03-16 14:26:23.376715+00:00
BTC-26JUN26-66000-C,66000.0,2026-06-26 08:00:00+00:00,put,0.169,0.172,74612.08,52.15,,2026-03-16 14:26:23.539850+00:00
BTC-26JUN26-66000-P,66000.0,2026-06-26 08:00:00+00:00,put,0.055,0.056,74617.56,52.15,,2026-03-16 14:26:23.697301+00:00
BTC-26JUN26-68000-C,68000.0,2026-06-26 08:00:00+00:00,put,0.1525,0.154,74617.45,51.41,,2026-03-16 14:26:23.872389+00:00
BTC-26JUN26-68000-P,68000.0,2026-06-26 08:00:00+00:00,put,0.0645,0.0655,74613.22,51.41,,2026-03-16 14:26:24.055885+00:00
BTC-26JUN26-70000-C,70000.0,2026-06-26 08:00:00+00:00,put,0.136,0.138,74617.45,50.7,,2026-03-16 14:26:24.214972+00:00
BTC-26JUN26-70000-P,70000.0,2026-06-26 08:00:00+00:00,put,0.075,0.0755,74613.22,50.7,,2026-03-16 14:26:24.371024+00:00
BTC-26JUN26-72000-C,72000.0,2026-06-26 08:00:00+00:00,put,0.121,0.1225,74617.45,50.16,,2026-03-16 14:26:24.527968+00:00
BTC-26JUN26-72000-P,72000.0,2026-06-26 08:00:00+00:00,put,0.0865,0.087,74613.22,50.16,,2026-03-16 14:26:24.708271+00:00
BTC-26JUN26-74000-C,74000.0,2026-06-26 08:00:00+00:00,put,0.1075,0.1085,74613.22,49.61,,2026-03-16 14:26:24.861638+00:00
BTC-26JUN26-74000-P,74000.0,2026-06-26 08:00:00+00:00,put,0.099,0.1005,74610.5,49.61,,2026-03-16 14:26:25.018265+00:00
BTC-26JUN26-75000-C,75000.0,2026-06-26 08:00:00+00:00,put,0.1005,0.1015,74610.5,49.27,,2026-03-16 14:26:25.180585+00:00
BTC-26JUN26-75000-P,75000.0,2026-06-26 08:00:00+00:00,put,0.106,0.1075,74610.5,49.27,,2026-03-16 14:26:25.330036+00:00
BTC-26JUN26-76000-C,76000.0,2026-06-26 08:00:00+00:00,put,0.0945,0.096,74610.5,49.19,,2026-03-16 14:26:25.514874+00:00
BTC-26JUN26-76000-P,76000.0,2026-06-26 08:00:00+00:00,put,0.113,0.1145,74613.22,49.19,,2026-03-16 14:26:25.667604+00:00
BTC-26JUN26-78000-C,78000.0,2026-06-26 08:00:00+00:00,put,0.083,0.084,74610.5,48.74,,2026-03-16 14:26:25.813218+00:00
BTC-26JUN26-78000-P,78000.0,2026-06-26 08:00:00+00:00,put,0.1285,0.13,74607.35,48.74,,2026-03-16 14:26:25.964422+00:00
BTC-26JUN26-80000-C,80000.0,2026-06-26 08:00:00+00:00,put,0.0725,0.0735,74607.35,48.41,,2026-03-16 14:26:26.133093+00:00
BTC-26JUN26-80000-P,80000.0,2026-06-26 08:00:00+00:00,put,0.145,0.1465,74607.35,48.41,,2026-03-16 14:26:26.284395+00:00
BTC-26JUN26-82000-C,82000.0,2026-06-26 08:00:00+00:00,put,0.0635,0.064,74607.35,48.39,,2026-03-16 14:26:26.440120+00:00
BTC-26JUN26-82000-P,82000.0,2026-06-26 08:00:00+00:00,put,0.1625,0.164,74607.35,48.39,,2026-03-16 14:26:26.592688+00:00
BTC-26JUN26-84000-C,84000.0,2026-06-26 08:00:00+00:00,put,0.055,0.056,74607.35,48.17,,2026-03-16 14:26:26.739436+00:00
BTC-26JUN26-84000-P,84000.0,2026-06-26 08:00:00+00:00,put,0.1795,0.183,74606.29,48.17,,2026-03-16 14:26:26.904081+00:00
BTC-26JUN26-85000-C,85000.0,2026-06-26 08:00:00+00:00,put,0.051,0.0525,74606.29,48.15,,2026-03-16 14:26:27.051841+00:00
BTC-26JUN26-85000-P,85000.0,2026-06-26 08:00:00+00:00,put,0.188,0.1925,74606.29,48.15,,2026-03-16 14:26:27.197316+00:00
BTC-26JUN26-86000-C,86000.0,2026-06-26 08:00:00+00:00,put,0.0475,0.0485,74606.29,47.93,,2026-03-16 14:26:27.345661+00:00
BTC-26JUN26-86000-P,86000.0,2026-06-26 08:00:00+00:00,put,0.1985,0.2025,74607.44,47.93,,2026-03-16 14:26:27.558291+00:00
BTC-26JUN26-88000-C,88000.0,2026-06-26 08:00:00+00:00,put,0.041,0.042,74606.29,47.79,,2026-03-16 14:26:27.770042+00:00
BTC-26JUN26-88000-P,88000.0,2026-06-26 08:00:00+00:00,put,0.2185,0.224,74604.68,47.79,,2026-03-16 14:26:27.992443+00:00
BTC-26JUN26-90000-C,90000.0,2026-06-26 08:00:00+00:00,put,0.0355,0.0365,74604.68,47.72,,2026-03-16 14:26:28.206916+00:00
BTC-26JUN26-90000-P,90000.0,2026-06-26 08:00:00+00:00,put,0.24,0.245,74604.68,47.72,,2026-03-16 14:26:28.370042+00:00
BTC-26JUN26-95000-C,95000.0,2026-06-26 08:00:00+00:00,put,0.0245,0.025,74604.68,47.67,,2026-03-16 14:26:28.533480+00:00
BTC-26JUN26-95000-P,95000.0,2026-06-26 08:00:00+00:00,put,0.294,0.302,74604.68,47.67,,2026-03-16 14:26:28.679616+00:00
BTC-26JUN26-100000-C,100000.0,2026-06-26 08:00:00+00:00,put,0.0165,0.0175,74604.68,47.62,,2026-03-16 14:26:28.829747+00:00
