instrument_name,strike,expiry_date,option_type,bid,ask,underlying_price,implied_volatility,funding_rate,timestamp
BTC-29MAY26-61000-C,61000.0,1780041600000,put,0.2005,0.206,0.0,,0.0,2026-03-16T11:35:46.288546+00:00
BTC-29MAY26-62000-C,62000.0,1780041600000,put,0.19,0.195,0.0,,0.0,2026-03-16T11:35:46.354088+00:00
BTC-29MAY26-62000-P,62000.0,1780041600000,put,0.0305,0.0315,0.0,,0.0,2026-03-16T11:35:46.397359+00:00
BTC-29MAY26-63000-C,63000.0,1780041600000,put,0.1795,0.183,0.0,,0.0,2026-03-16T11:35:46.439675+00:00
BTC-29MAY26-63000-P,63000.0,1780041600000,put,0.0335,0.0345,0.0,,0.0,2026-03-16T11:35:46.484013+00:00
BTC-29MAY26-64000-P,64000.0,1780041600000,put,0.037,0.038,0.0,,0.0,2026-03-16T11:35:46.545944+00:00
BTC-29MAY26-65000-C,65000.0,1780041600000,put,0.1595,0.163,0.0,,0.0,2026-03-16T11:35:46.587541+00:00
BTC-29MAY26-66000-C,66000.0,1780041600000,put,0.15,0.1535,0.0,,0.0,2026-03-16T11:35:46.651254+00:00
BTC-29MAY26-66000-P,66000.0,1780041600000,put,0.0445,0.046,0.0,,0.0,2026-03-16T11:35:46.692905+00:00
BTC-29MAY26-67000-C,67000.0,1780041600000,put,0.141,0.1445,0.0,,0.0,2026-03-16T11:35:46.734248+00:00
BTC-29MAY26-68000-C,68000.0,1780041600000,put,0.1325,0.1355,0.0,,0.0,2026-03-16T11:35:46.796890+00:00
BTC-29MAY26-68000-P,68000.0,1780041600000,put,0.0535,0.055,0.0,,0.0,2026-03-16T11:35:46.837348+00:00
BTC-29MAY26-69000-P,69000.0,1780041600000,put,0.0585,0.06,0.0,,0.0,2026-03-16T11:35:46.899399+00:00
BTC-29MAY26-70000-C,70000.0,1780041600000,put,0.116,0.1185,0.0,,0.0,2026-03-16T11:35:46.943195+00:00
BTC-29MAY26-70000-P,70000.0,1780041600000,put,0.064,0.065,0.0,,0.0,2026-03-16T11:35:46.985892+00:00
BTC-29MAY26-71000-P,71000.0,1780041600000,put,0.0695,0.071,0.0,,0.0,2026-03-16T11:35:47.049757+00:00
BTC-29MAY26-72000-C,72000.0,1780041600000,put,0.1015,0.103,0.0,,0.0,2026-03-16T11:35:47.092317+00:00
BTC-29MAY26-72000-P,72000.0,1780041600000,put,0.0755,0.077,0.0,,0.0,2026-03-16T11:35:47.135786+00:00
BTC-29MAY26-73000-P,73000.0,1780041600000,put,0.082,0.0835,0.0,,0.0,2026-03-16T11:35:47.201235+00:00
BTC-29MAY26-74000-C,74000.0,1780041600000,put,0.0875,0.089,0.0,,0.0,2026-03-16T11:35:47.241676+00:00
BTC-29MAY26-74000-P,74000.0,1780041600000,put,0.0885,0.09,0.0,,0.0,2026-03-16T11:35:47.287440+00:00
BTC-29MAY26-75000-P,75000.0,1780041600000,put,0.0955,0.097,0.0,,0.0,2026-03-16T11:35:47.352644+00:00
BTC-29MAY26-76000-C,76000.0,1780041600000,put,0.075,0.076,0.0,,0.0,2026-03-16T11:35:47.395811+00:00
BTC-29MAY26-76000-P,76000.0,1780041600000,put,0.103,0.1045,0.0,,0.0,2026-03-16T11:35:47.439891+00:00
BTC-29MAY26-77000-C,77000.0,1780041600000,put,0.069,0.0705,0.0,,0.0,2026-03-16T11:35:47.481685+00:00
BTC-29MAY26-78000-C,78000.0,1780041600000,put,0.064,0.065,0.0,,0.0,2026-03-16T11:35:47.548756+00:00
BTC-29MAY26-78000-P,78000.0,1780041600000,put,0.119,0.1205,0.0,,0.0,2026-03-16T11:35:47.592767+00:00
BTC-29MAY26-79000-C,79000.0,1780041600000,put,0.0585,0.06,0.0,,0.0,2026-03-16T11:35:47.636826+00:00
BTC-29MAY26-80000-C,80000.0,1780041600000,put,0.054,0.055,0.0,,0.0,2026-03-16T11:35:47.703193+00:00
BTC-29MAY26-80000-P,80000.0,1780041600000,put,0.1355,0.1385,0.0,,0.0,2026-03-16T11:35:47.743363+00:00
BTC-29MAY26-81000-C,81000.0,1780041600000,put,0.0495,0.0505,0.0,,0.0,2026-03-16T11:35:47.786299+00:00
BTC-29MAY26-82000-C,82000.0,1780041600000,put,0.0455,0.0465,0.0,,0.0,2026-03-16T11:35:47.849606+00:00
BTC-29MAY26-82000-P,82000.0,1780041600000,put,0.1535,0.1565,0.0,,0.0,2026-03-16T11:35:47.890969+00:00
BTC-29MAY26-83000-C,83000.0,1780041600000,put,0.0415,0.0425,0.0,,0.0,2026-03-16T11:35:47.934472+00:00
BTC-29MAY26-84000-C,84000.0,1780041600000,put,0.038,0.039,0.0,,0.0,2026-03-16T11:35:47.998629+00:00
BTC-29MAY26-84000-P,84000.0,1780041600000,put,0.1725,0.1765,0.0,,0.0,2026-03-16T11:35:48.041345+00:00
BTC-29MAY26-85000-C,85000.0,1780041600000,put,0.0345,0.0355,0.0,,0.0,2026-03-16T11:35:48.086435+00:00
BTC-29MAY26-86000-C,86000.0,1780041600000,put,0.0315,0.0325,0.0,,0.0,2026-03-16T11:35:48.153295+00:00
BTC-29MAY26-86000-P,86000.0,1780041600000,put,0.193,0.1975,0.0,,0.0,2026-03-16T11:35:48.202019+00:00
BTC-29MAY26-88000-C,88000.0,1780041600000,put,0.026,0.0275,0.0,,0.0,2026-03-16T11:35:48.249208+00:00
BTC-29MAY26-88000-P,88000.0,1780041600000,put,0.208,0.2205,0.0,,0.0,2026-03-16T11:35:48.292180+00:00
BTC-29MAY26-90000-C,90000.0,1780041600000,put,0.0215,0.023,0.0,,0.0,2026-03-16T11:35:48.336683+00:00
BTC-29MAY26-92000-C,92000.0,1780041600000,put,0.018,0.019,0.0,,0.0,2026-03-16T11:35:48.403990+00:00
BTC-29MAY26-94000-P,94000.0,1780041600000,put,0.2705,0.2905,0.0,,0.0,2026-03-16T11:35:48.495451+00:00
BTC-29MAY26-95000-C,95000.0,1780041600000,put,0.0135,0.0145,0.0,,0.0,2026-03-16T11:35:48.545229+00:00
BTC-29MAY26-95000-P,95000.0,1780041600000,put,0.29,0.303,0.0,,0.0,2026-03-16T11:35:48.588927+00:00
BTC-29MAY26-96000-C,96000.0,1780041600000,put,0.012,0.013,0.0,,0.0,2026-03-16T11:35:48.632738+00:00
BTC-29MAY26-98000-C,98000.0,1780041600000,put,0.01,0.011,0.0,,0.0,2026-03-16T11:35:48.697869+00:00
BTC-26JUN26-20000-C,20000.0,1782460800000,put,0.73,0.732,0.0,,0.0,2026-03-16T11:35:48.846419+00:00
BTC-26JUN26-20000-P,20000.0,1782460800000,put,0.0008,0.0009,0.0,,0.0,2026-03-16T11:35:48.888447+00:00
BTC-26JUN26-30000-C,30000.0,1782460800000,put,0.5965,0.598,0.0,,0.0,2026-03-16T11:35:48.932160+00:00
BTC-26JUN26-40000-C,40000.0,1782460800000,put,0.4645,0.467,0.0,,0.0,2026-03-16T11:35:48.993695+00:00
